Image,Mask
D:\Data\kits19\kits19segmentationstep1/Image/124_28.npy,D:\Data\kits19\kits19segmentationstep1/Mask/124_28.npy
D:\Data\kits19\kits19segmentationstep1/Image/124_29.npy,D:\Data\kits19\kits19segmentationstep1/Mask/124_29.npy
D:\Data\kits19\kits19segmentationstep1/Image/125_19.npy,D:\Data\kits19\kits19segmentationstep1/Mask/125_19.npy
D:\Data\kits19\kits19segmentationstep1/Image/125_20.npy,D:\Data\kits19\kits19segmentationstep1/Mask/125_20.npy
D:\Data\kits19\kits19segmentationstep1/Image/125_21.npy,D:\Data\kits19\kits19segmentationstep1/Mask/125_21.npy
D:\Data\kits19\kits19segmentationstep1/Image/125_22.npy,D:\Data\kits19\kits19segmentationstep1/Mask/125_22.npy
D:\Data\kits19\kits19segmentationstep1/Image/125_25.npy,D:\Data\kits19\kits19segmentationstep1/Mask/125_25.npy
D:\Data\kits19\kits19segmentationstep1/Image/125_26.npy,D:\Data\kits19\kits19segmentationstep1/Mask/125_26.npy
D:\Data\kits19\kits19segmentationstep1/Image/125_27.npy,D:\Data\kits19\kits19segmentationstep1/Mask/125_27.npy
D:\Data\kits19\kits19segmentationstep1/Image/125_28.npy,D:\Data\kits19\kits19segmentationstep1/Mask/125_28.npy
D:\Data\kits19\kits19segmentationstep1/Image/125_31.npy,D:\Data\kits19\kits19segmentationstep1/Mask/125_31.npy
D:\Data\kits19\kits19segmentationstep1/Image/125_32.npy,D:\Data\kits19\kits19segmentationstep1/Mask/125_32.npy
D:\Data\kits19\kits19segmentationstep1/Image/125_33.npy,D:\Data\kits19\kits19segmentationstep1/Mask/125_33.npy
D:\Data\kits19\kits19segmentationstep1/Image/125_34.npy,D:\Data\kits19\kits19segmentationstep1/Mask/125_34.npy
D:\Data\kits19\kits19segmentationstep1/Image/126_13.npy,D:\Data\kits19\kits19segmentationstep1/Mask/126_13.npy
D:\Data\kits19\kits19segmentationstep1/Image/126_14.npy,D:\Data\kits19\kits19segmentationstep1/Mask/126_14.npy
D:\Data\kits19\kits19segmentationstep1/Image/126_18.npy,D:\Data\kits19\kits19segmentationstep1/Mask/126_18.npy
D:\Data\kits19\kits19segmentationstep1/Image/126_19.npy,D:\Data\kits19\kits19segmentationstep1/Mask/126_19.npy
D:\Data\kits19\kits19segmentationstep1/Image/126_20.npy,D:\Data\kits19\kits19segmentationstep1/Mask/126_20.npy
D:\Data\kits19\kits19segmentationstep1/Image/126_21.npy,D:\Data\kits19\kits19segmentationstep1/Mask/126_21.npy
D:\Data\kits19\kits19segmentationstep1/Image/126_22.npy,D:\Data\kits19\kits19segmentationstep1/Mask/126_22.npy
D:\Data\kits19\kits19segmentationstep1/Image/126_23.npy,D:\Data\kits19\kits19segmentationstep1/Mask/126_23.npy
D:\Data\kits19\kits19segmentationstep1/Image/126_24.npy,D:\Data\kits19\kits19segmentationstep1/Mask/126_24.npy
D:\Data\kits19\kits19segmentationstep1/Image/126_25.npy,D:\Data\kits19\kits19segmentationstep1/Mask/126_25.npy
D:\Data\kits19\kits19segmentationstep1/Image/126_26.npy,D:\Data\kits19\kits19segmentationstep1/Mask/126_26.npy
D:\Data\kits19\kits19segmentationstep1/Image/126_27.npy,D:\Data\kits19\kits19segmentationstep1/Mask/126_27.npy
D:\Data\kits19\kits19segmentationstep1/Image/126_28.npy,D:\Data\kits19\kits19segmentationstep1/Mask/126_28.npy
D:\Data\kits19\kits19segmentationstep1/Image/126_29.npy,D:\Data\kits19\kits19segmentationstep1/Mask/126_29.npy
D:\Data\kits19\kits19segmentationstep1/Image/126_33.npy,D:\Data\kits19\kits19segmentationstep1/Mask/126_33.npy
D:\Data\kits19\kits19segmentationstep1/Image/126_34.npy,D:\Data\kits19\kits19segmentationstep1/Mask/126_34.npy
D:\Data\kits19\kits19segmentationstep1/Image/127_13.npy,D:\Data\kits19\kits19segmentationstep1/Mask/127_13.npy
D:\Data\kits19\kits19segmentationstep1/Image/127_14.npy,D:\Data\kits19\kits19segmentationstep1/Mask/127_14.npy
D:\Data\kits19\kits19segmentationstep1/Image/127_15.npy,D:\Data\kits19\kits19segmentationstep1/Mask/127_15.npy
D:\Data\kits19\kits19segmentationstep1/Image/127_16.npy,D:\Data\kits19\kits19segmentationstep1/Mask/127_16.npy
D:\Data\kits19\kits19segmentationstep1/Image/127_19.npy,D:\Data\kits19\kits19segmentationstep1/Mask/127_19.npy
D:\Data\kits19\kits19segmentationstep1/Image/127_20.npy,D:\Data\kits19\kits19segmentationstep1/Mask/127_20.npy
D:\Data\kits19\kits19segmentationstep1/Image/127_21.npy,D:\Data\kits19\kits19segmentationstep1/Mask/127_21.npy
D:\Data\kits19\kits19segmentationstep1/Image/127_22.npy,D:\Data\kits19\kits19segmentationstep1/Mask/127_22.npy
D:\Data\kits19\kits19segmentationstep1/Image/127_25.npy,D:\Data\kits19\kits19segmentationstep1/Mask/127_25.npy
D:\Data\kits19\kits19segmentationstep1/Image/127_26.npy,D:\Data\kits19\kits19segmentationstep1/Mask/127_26.npy
D:\Data\kits19\kits19segmentationstep1/Image/127_27.npy,D:\Data\kits19\kits19segmentationstep1/Mask/127_27.npy
D:\Data\kits19\kits19segmentationstep1/Image/127_28.npy,D:\Data\kits19\kits19segmentationstep1/Mask/127_28.npy
D:\Data\kits19\kits19segmentationstep1/Image/128_10.npy,D:\Data\kits19\kits19segmentationstep1/Mask/128_10.npy
D:\Data\kits19\kits19segmentationstep1/Image/128_12.npy,D:\Data\kits19\kits19segmentationstep1/Mask/128_12.npy
D:\Data\kits19\kits19segmentationstep1/Image/128_13.npy,D:\Data\kits19\kits19segmentationstep1/Mask/128_13.npy
D:\Data\kits19\kits19segmentationstep1/Image/128_14.npy,D:\Data\kits19\kits19segmentationstep1/Mask/128_14.npy
D:\Data\kits19\kits19segmentationstep1/Image/128_15.npy,D:\Data\kits19\kits19segmentationstep1/Mask/128_15.npy
D:\Data\kits19\kits19segmentationstep1/Image/128_16.npy,D:\Data\kits19\kits19segmentationstep1/Mask/128_16.npy
D:\Data\kits19\kits19segmentationstep1/Image/128_17.npy,D:\Data\kits19\kits19segmentationstep1/Mask/128_17.npy
D:\Data\kits19\kits19segmentationstep1/Image/128_18.npy,D:\Data\kits19\kits19segmentationstep1/Mask/128_18.npy
D:\Data\kits19\kits19segmentationstep1/Image/128_19.npy,D:\Data\kits19\kits19segmentationstep1/Mask/128_19.npy
D:\Data\kits19\kits19segmentationstep1/Image/128_20.npy,D:\Data\kits19\kits19segmentationstep1/Mask/128_20.npy
D:\Data\kits19\kits19segmentationstep1/Image/128_21.npy,D:\Data\kits19\kits19segmentationstep1/Mask/128_21.npy
D:\Data\kits19\kits19segmentationstep1/Image/128_22.npy,D:\Data\kits19\kits19segmentationstep1/Mask/128_22.npy
D:\Data\kits19\kits19segmentationstep1/Image/128_23.npy,D:\Data\kits19\kits19segmentationstep1/Mask/128_23.npy
D:\Data\kits19\kits19segmentationstep1/Image/128_25.npy,D:\Data\kits19\kits19segmentationstep1/Mask/128_25.npy
D:\Data\kits19\kits19segmentationstep1/Image/128_26.npy,D:\Data\kits19\kits19segmentationstep1/Mask/128_26.npy
D:\Data\kits19\kits19segmentationstep1/Image/128_27.npy,D:\Data\kits19\kits19segmentationstep1/Mask/128_27.npy
D:\Data\kits19\kits19segmentationstep1/Image/128_28.npy,D:\Data\kits19\kits19segmentationstep1/Mask/128_28.npy
D:\Data\kits19\kits19segmentationstep1/Image/128_9.npy,D:\Data\kits19\kits19segmentationstep1/Mask/128_9.npy
D:\Data\kits19\kits19segmentationstep1/Image/129_13.npy,D:\Data\kits19\kits19segmentationstep1/Mask/129_13.npy
D:\Data\kits19\kits19segmentationstep1/Image/129_14.npy,D:\Data\kits19\kits19segmentationstep1/Mask/129_14.npy
D:\Data\kits19\kits19segmentationstep1/Image/129_15.npy,D:\Data\kits19\kits19segmentationstep1/Mask/129_15.npy
D:\Data\kits19\kits19segmentationstep1/Image/129_16.npy,D:\Data\kits19\kits19segmentationstep1/Mask/129_16.npy
D:\Data\kits19\kits19segmentationstep1/Image/129_18.npy,D:\Data\kits19\kits19segmentationstep1/Mask/129_18.npy
D:\Data\kits19\kits19segmentationstep1/Image/129_19.npy,D:\Data\kits19\kits19segmentationstep1/Mask/129_19.npy
D:\Data\kits19\kits19segmentationstep1/Image/129_20.npy,D:\Data\kits19\kits19segmentationstep1/Mask/129_20.npy
D:\Data\kits19\kits19segmentationstep1/Image/129_21.npy,D:\Data\kits19\kits19segmentationstep1/Mask/129_21.npy
D:\Data\kits19\kits19segmentationstep1/Image/129_22.npy,D:\Data\kits19\kits19segmentationstep1/Mask/129_22.npy
D:\Data\kits19\kits19segmentationstep1/Image/129_23.npy,D:\Data\kits19\kits19segmentationstep1/Mask/129_23.npy
D:\Data\kits19\kits19segmentationstep1/Image/129_24.npy,D:\Data\kits19\kits19segmentationstep1/Mask/129_24.npy
D:\Data\kits19\kits19segmentationstep1/Image/129_25.npy,D:\Data\kits19\kits19segmentationstep1/Mask/129_25.npy
D:\Data\kits19\kits19segmentationstep1/Image/129_26.npy,D:\Data\kits19\kits19segmentationstep1/Mask/129_26.npy
D:\Data\kits19\kits19segmentationstep1/Image/129_27.npy,D:\Data\kits19\kits19segmentationstep1/Mask/129_27.npy
D:\Data\kits19\kits19segmentationstep1/Image/129_28.npy,D:\Data\kits19\kits19segmentationstep1/Mask/129_28.npy
D:\Data\kits19\kits19segmentationstep1/Image/129_29.npy,D:\Data\kits19\kits19segmentationstep1/Mask/129_29.npy
D:\Data\kits19\kits19segmentationstep1/Image/12_15.npy,D:\Data\kits19\kits19segmentationstep1/Mask/12_15.npy
D:\Data\kits19\kits19segmentationstep1/Image/12_16.npy,D:\Data\kits19\kits19segmentationstep1/Mask/12_16.npy
D:\Data\kits19\kits19segmentationstep1/Image/12_17.npy,D:\Data\kits19\kits19segmentationstep1/Mask/12_17.npy
D:\Data\kits19\kits19segmentationstep1/Image/12_19.npy,D:\Data\kits19\kits19segmentationstep1/Mask/12_19.npy
D:\Data\kits19\kits19segmentationstep1/Image/12_20.npy,D:\Data\kits19\kits19segmentationstep1/Mask/12_20.npy
D:\Data\kits19\kits19segmentationstep1/Image/12_21.npy,D:\Data\kits19\kits19segmentationstep1/Mask/12_21.npy
D:\Data\kits19\kits19segmentationstep1/Image/12_22.npy,D:\Data\kits19\kits19segmentationstep1/Mask/12_22.npy
D:\Data\kits19\kits19segmentationstep1/Image/12_23.npy,D:\Data\kits19\kits19segmentationstep1/Mask/12_23.npy
D:\Data\kits19\kits19segmentationstep1/Image/12_25.npy,D:\Data\kits19\kits19segmentationstep1/Mask/12_25.npy
D:\Data\kits19\kits19segmentationstep1/Image/12_26.npy,D:\Data\kits19\kits19segmentationstep1/Mask/12_26.npy
D:\Data\kits19\kits19segmentationstep1/Image/12_27.npy,D:\Data\kits19\kits19segmentationstep1/Mask/12_27.npy
D:\Data\kits19\kits19segmentationstep1/Image/12_28.npy,D:\Data\kits19\kits19segmentationstep1/Mask/12_28.npy
D:\Data\kits19\kits19segmentationstep1/Image/12_29.npy,D:\Data\kits19\kits19segmentationstep1/Mask/12_29.npy
D:\Data\kits19\kits19segmentationstep1/Image/130_12.npy,D:\Data\kits19\kits19segmentationstep1/Mask/130_12.npy
D:\Data\kits19\kits19segmentationstep1/Image/130_13.npy,D:\Data\kits19\kits19segmentationstep1/Mask/130_13.npy
D:\Data\kits19\kits19segmentationstep1/Image/130_14.npy,D:\Data\kits19\kits19segmentationstep1/Mask/130_14.npy
D:\Data\kits19\kits19segmentationstep1/Image/130_15.npy,D:\Data\kits19\kits19segmentationstep1/Mask/130_15.npy
D:\Data\kits19\kits19segmentationstep1/Image/130_16.npy,D:\Data\kits19\kits19segmentationstep1/Mask/130_16.npy
D:\Data\kits19\kits19segmentationstep1/Image/130_17.npy,D:\Data\kits19\kits19segmentationstep1/Mask/130_17.npy
D:\Data\kits19\kits19segmentationstep1/Image/130_18.npy,D:\Data\kits19\kits19segmentationstep1/Mask/130_18.npy
D:\Data\kits19\kits19segmentationstep1/Image/130_19.npy,D:\Data\kits19\kits19segmentationstep1/Mask/130_19.npy
D:\Data\kits19\kits19segmentationstep1/Image/130_20.npy,D:\Data\kits19\kits19segmentationstep1/Mask/130_20.npy
D:\Data\kits19\kits19segmentationstep1/Image/130_21.npy,D:\Data\kits19\kits19segmentationstep1/Mask/130_21.npy
D:\Data\kits19\kits19segmentationstep1/Image/130_22.npy,D:\Data\kits19\kits19segmentationstep1/Mask/130_22.npy
D:\Data\kits19\kits19segmentationstep1/Image/130_23.npy,D:\Data\kits19\kits19segmentationstep1/Mask/130_23.npy
D:\Data\kits19\kits19segmentationstep1/Image/130_24.npy,D:\Data\kits19\kits19segmentationstep1/Mask/130_24.npy
D:\Data\kits19\kits19segmentationstep1/Image/130_25.npy,D:\Data\kits19\kits19segmentationstep1/Mask/130_25.npy
D:\Data\kits19\kits19segmentationstep1/Image/130_26.npy,D:\Data\kits19\kits19segmentationstep1/Mask/130_26.npy
D:\Data\kits19\kits19segmentationstep1/Image/130_27.npy,D:\Data\kits19\kits19segmentationstep1/Mask/130_27.npy
D:\Data\kits19\kits19segmentationstep1/Image/130_28.npy,D:\Data\kits19\kits19segmentationstep1/Mask/130_28.npy
D:\Data\kits19\kits19segmentationstep1/Image/130_29.npy,D:\Data\kits19\kits19segmentationstep1/Mask/130_29.npy
D:\Data\kits19\kits19segmentationstep1/Image/130_30.npy,D:\Data\kits19\kits19segmentationstep1/Mask/130_30.npy
D:\Data\kits19\kits19segmentationstep1/Image/130_31.npy,D:\Data\kits19\kits19segmentationstep1/Mask/130_31.npy
D:\Data\kits19\kits19segmentationstep1/Image/131_12.npy,D:\Data\kits19\kits19segmentationstep1/Mask/131_12.npy
D:\Data\kits19\kits19segmentationstep1/Image/131_13.npy,D:\Data\kits19\kits19segmentationstep1/Mask/131_13.npy
D:\Data\kits19\kits19segmentationstep1/Image/131_14.npy,D:\Data\kits19\kits19segmentationstep1/Mask/131_14.npy
D:\Data\kits19\kits19segmentationstep1/Image/131_15.npy,D:\Data\kits19\kits19segmentationstep1/Mask/131_15.npy
D:\Data\kits19\kits19segmentationstep1/Image/131_16.npy,D:\Data\kits19\kits19segmentationstep1/Mask/131_16.npy
D:\Data\kits19\kits19segmentationstep1/Image/131_17.npy,D:\Data\kits19\kits19segmentationstep1/Mask/131_17.npy
D:\Data\kits19\kits19segmentationstep1/Image/131_18.npy,D:\Data\kits19\kits19segmentationstep1/Mask/131_18.npy
D:\Data\kits19\kits19segmentationstep1/Image/131_19.npy,D:\Data\kits19\kits19segmentationstep1/Mask/131_19.npy
D:\Data\kits19\kits19segmentationstep1/Image/131_20.npy,D:\Data\kits19\kits19segmentationstep1/Mask/131_20.npy
D:\Data\kits19\kits19segmentationstep1/Image/131_21.npy,D:\Data\kits19\kits19segmentationstep1/Mask/131_21.npy
D:\Data\kits19\kits19segmentationstep1/Image/131_22.npy,D:\Data\kits19\kits19segmentationstep1/Mask/131_22.npy
D:\Data\kits19\kits19segmentationstep1/Image/131_23.npy,D:\Data\kits19\kits19segmentationstep1/Mask/131_23.npy
D:\Data\kits19\kits19segmentationstep1/Image/131_24.npy,D:\Data\kits19\kits19segmentationstep1/Mask/131_24.npy
D:\Data\kits19\kits19segmentationstep1/Image/131_25.npy,D:\Data\kits19\kits19segmentationstep1/Mask/131_25.npy
D:\Data\kits19\kits19segmentationstep1/Image/131_26.npy,D:\Data\kits19\kits19segmentationstep1/Mask/131_26.npy
D:\Data\kits19\kits19segmentationstep1/Image/131_27.npy,D:\Data\kits19\kits19segmentationstep1/Mask/131_27.npy
D:\Data\kits19\kits19segmentationstep1/Image/131_28.npy,D:\Data\kits19\kits19segmentationstep1/Mask/131_28.npy
D:\Data\kits19\kits19segmentationstep1/Image/131_29.npy,D:\Data\kits19\kits19segmentationstep1/Mask/131_29.npy
D:\Data\kits19\kits19segmentationstep1/Image/132_18.npy,D:\Data\kits19\kits19segmentationstep1/Mask/132_18.npy
D:\Data\kits19\kits19segmentationstep1/Image/132_19.npy,D:\Data\kits19\kits19segmentationstep1/Mask/132_19.npy
D:\Data\kits19\kits19segmentationstep1/Image/132_20.npy,D:\Data\kits19\kits19segmentationstep1/Mask/132_20.npy
D:\Data\kits19\kits19segmentationstep1/Image/132_21.npy,D:\Data\kits19\kits19segmentationstep1/Mask/132_21.npy
D:\Data\kits19\kits19segmentationstep1/Image/132_22.npy,D:\Data\kits19\kits19segmentationstep1/Mask/132_22.npy
D:\Data\kits19\kits19segmentationstep1/Image/132_23.npy,D:\Data\kits19\kits19segmentationstep1/Mask/132_23.npy
D:\Data\kits19\kits19segmentationstep1/Image/132_24.npy,D:\Data\kits19\kits19segmentationstep1/Mask/132_24.npy
D:\Data\kits19\kits19segmentationstep1/Image/132_25.npy,D:\Data\kits19\kits19segmentationstep1/Mask/132_25.npy
D:\Data\kits19\kits19segmentationstep1/Image/132_26.npy,D:\Data\kits19\kits19segmentationstep1/Mask/132_26.npy
D:\Data\kits19\kits19segmentationstep1/Image/132_27.npy,D:\Data\kits19\kits19segmentationstep1/Mask/132_27.npy
D:\Data\kits19\kits19segmentationstep1/Image/132_28.npy,D:\Data\kits19\kits19segmentationstep1/Mask/132_28.npy
D:\Data\kits19\kits19segmentationstep1/Image/132_29.npy,D:\Data\kits19\kits19segmentationstep1/Mask/132_29.npy
D:\Data\kits19\kits19segmentationstep1/Image/132_31.npy,D:\Data\kits19\kits19segmentationstep1/Mask/132_31.npy
D:\Data\kits19\kits19segmentationstep1/Image/132_32.npy,D:\Data\kits19\kits19segmentationstep1/Mask/132_32.npy
D:\Data\kits19\kits19segmentationstep1/Image/133_12.npy,D:\Data\kits19\kits19segmentationstep1/Mask/133_12.npy
D:\Data\kits19\kits19segmentationstep1/Image/133_13.npy,D:\Data\kits19\kits19segmentationstep1/Mask/133_13.npy
D:\Data\kits19\kits19segmentationstep1/Image/133_14.npy,D:\Data\kits19\kits19segmentationstep1/Mask/133_14.npy
D:\Data\kits19\kits19segmentationstep1/Image/133_18.npy,D:\Data\kits19\kits19segmentationstep1/Mask/133_18.npy
D:\Data\kits19\kits19segmentationstep1/Image/133_19.npy,D:\Data\kits19\kits19segmentationstep1/Mask/133_19.npy
D:\Data\kits19\kits19segmentationstep1/Image/133_20.npy,D:\Data\kits19\kits19segmentationstep1/Mask/133_20.npy
D:\Data\kits19\kits19segmentationstep1/Image/133_21.npy,D:\Data\kits19\kits19segmentationstep1/Mask/133_21.npy
D:\Data\kits19\kits19segmentationstep1/Image/133_22.npy,D:\Data\kits19\kits19segmentationstep1/Mask/133_22.npy
D:\Data\kits19\kits19segmentationstep1/Image/133_24.npy,D:\Data\kits19\kits19segmentationstep1/Mask/133_24.npy
D:\Data\kits19\kits19segmentationstep1/Image/133_25.npy,D:\Data\kits19\kits19segmentationstep1/Mask/133_25.npy
D:\Data\kits19\kits19segmentationstep1/Image/133_26.npy,D:\Data\kits19\kits19segmentationstep1/Mask/133_26.npy
D:\Data\kits19\kits19segmentationstep1/Image/133_27.npy,D:\Data\kits19\kits19segmentationstep1/Mask/133_27.npy
D:\Data\kits19\kits19segmentationstep1/Image/133_28.npy,D:\Data\kits19\kits19segmentationstep1/Mask/133_28.npy
D:\Data\kits19\kits19segmentationstep1/Image/134_13.npy,D:\Data\kits19\kits19segmentationstep1/Mask/134_13.npy
D:\Data\kits19\kits19segmentationstep1/Image/134_14.npy,D:\Data\kits19\kits19segmentationstep1/Mask/134_14.npy
D:\Data\kits19\kits19segmentationstep1/Image/134_15.npy,D:\Data\kits19\kits19segmentationstep1/Mask/134_15.npy
D:\Data\kits19\kits19segmentationstep1/Image/134_16.npy,D:\Data\kits19\kits19segmentationstep1/Mask/134_16.npy
D:\Data\kits19\kits19segmentationstep1/Image/134_19.npy,D:\Data\kits19\kits19segmentationstep1/Mask/134_19.npy
D:\Data\kits19\kits19segmentationstep1/Image/134_20.npy,D:\Data\kits19\kits19segmentationstep1/Mask/134_20.npy
D:\Data\kits19\kits19segmentationstep1/Image/134_21.npy,D:\Data\kits19\kits19segmentationstep1/Mask/134_21.npy
D:\Data\kits19\kits19segmentationstep1/Image/134_22.npy,D:\Data\kits19\kits19segmentationstep1/Mask/134_22.npy
D:\Data\kits19\kits19segmentationstep1/Image/134_25.npy,D:\Data\kits19\kits19segmentationstep1/Mask/134_25.npy
D:\Data\kits19\kits19segmentationstep1/Image/134_26.npy,D:\Data\kits19\kits19segmentationstep1/Mask/134_26.npy
D:\Data\kits19\kits19segmentationstep1/Image/134_27.npy,D:\Data\kits19\kits19segmentationstep1/Mask/134_27.npy
D:\Data\kits19\kits19segmentationstep1/Image/134_28.npy,D:\Data\kits19\kits19segmentationstep1/Mask/134_28.npy
D:\Data\kits19\kits19segmentationstep1/Image/135_10.npy,D:\Data\kits19\kits19segmentationstep1/Mask/135_10.npy
D:\Data\kits19\kits19segmentationstep1/Image/135_15.npy,D:\Data\kits19\kits19segmentationstep1/Mask/135_15.npy
D:\Data\kits19\kits19segmentationstep1/Image/135_16.npy,D:\Data\kits19\kits19segmentationstep1/Mask/135_16.npy
D:\Data\kits19\kits19segmentationstep1/Image/135_17.npy,D:\Data\kits19\kits19segmentationstep1/Mask/135_17.npy
D:\Data\kits19\kits19segmentationstep1/Image/135_19.npy,D:\Data\kits19\kits19segmentationstep1/Mask/135_19.npy
D:\Data\kits19\kits19segmentationstep1/Image/135_20.npy,D:\Data\kits19\kits19segmentationstep1/Mask/135_20.npy
D:\Data\kits19\kits19segmentationstep1/Image/135_21.npy,D:\Data\kits19\kits19segmentationstep1/Mask/135_21.npy
D:\Data\kits19\kits19segmentationstep1/Image/135_22.npy,D:\Data\kits19\kits19segmentationstep1/Mask/135_22.npy
D:\Data\kits19\kits19segmentationstep1/Image/135_23.npy,D:\Data\kits19\kits19segmentationstep1/Mask/135_23.npy
D:\Data\kits19\kits19segmentationstep1/Image/135_25.npy,D:\Data\kits19\kits19segmentationstep1/Mask/135_25.npy
D:\Data\kits19\kits19segmentationstep1/Image/135_26.npy,D:\Data\kits19\kits19segmentationstep1/Mask/135_26.npy
D:\Data\kits19\kits19segmentationstep1/Image/135_27.npy,D:\Data\kits19\kits19segmentationstep1/Mask/135_27.npy
D:\Data\kits19\kits19segmentationstep1/Image/135_28.npy,D:\Data\kits19\kits19segmentationstep1/Mask/135_28.npy
D:\Data\kits19\kits19segmentationstep1/Image/135_29.npy,D:\Data\kits19\kits19segmentationstep1/Mask/135_29.npy
D:\Data\kits19\kits19segmentationstep1/Image/135_9.npy,D:\Data\kits19\kits19segmentationstep1/Mask/135_9.npy
D:\Data\kits19\kits19segmentationstep1/Image/136_12.npy,D:\Data\kits19\kits19segmentationstep1/Mask/136_12.npy
D:\Data\kits19\kits19segmentationstep1/Image/136_13.npy,D:\Data\kits19\kits19segmentationstep1/Mask/136_13.npy
D:\Data\kits19\kits19segmentationstep1/Image/136_14.npy,D:\Data\kits19\kits19segmentationstep1/Mask/136_14.npy
D:\Data\kits19\kits19segmentationstep1/Image/136_15.npy,D:\Data\kits19\kits19segmentationstep1/Mask/136_15.npy
D:\Data\kits19\kits19segmentationstep1/Image/136_16.npy,D:\Data\kits19\kits19segmentationstep1/Mask/136_16.npy
D:\Data\kits19\kits19segmentationstep1/Image/136_17.npy,D:\Data\kits19\kits19segmentationstep1/Mask/136_17.npy
D:\Data\kits19\kits19segmentationstep1/Image/136_18.npy,D:\Data\kits19\kits19segmentationstep1/Mask/136_18.npy
D:\Data\kits19\kits19segmentationstep1/Image/136_19.npy,D:\Data\kits19\kits19segmentationstep1/Mask/136_19.npy
D:\Data\kits19\kits19segmentationstep1/Image/136_20.npy,D:\Data\kits19\kits19segmentationstep1/Mask/136_20.npy
D:\Data\kits19\kits19segmentationstep1/Image/136_21.npy,D:\Data\kits19\kits19segmentationstep1/Mask/136_21.npy
D:\Data\kits19\kits19segmentationstep1/Image/136_22.npy,D:\Data\kits19\kits19segmentationstep1/Mask/136_22.npy
D:\Data\kits19\kits19segmentationstep1/Image/136_23.npy,D:\Data\kits19\kits19segmentationstep1/Mask/136_23.npy
D:\Data\kits19\kits19segmentationstep1/Image/136_24.npy,D:\Data\kits19\kits19segmentationstep1/Mask/136_24.npy
D:\Data\kits19\kits19segmentationstep1/Image/136_25.npy,D:\Data\kits19\kits19segmentationstep1/Mask/136_25.npy
D:\Data\kits19\kits19segmentationstep1/Image/136_26.npy,D:\Data\kits19\kits19segmentationstep1/Mask/136_26.npy
D:\Data\kits19\kits19segmentationstep1/Image/136_27.npy,D:\Data\kits19\kits19segmentationstep1/Mask/136_27.npy
D:\Data\kits19\kits19segmentationstep1/Image/136_28.npy,D:\Data\kits19\kits19segmentationstep1/Mask/136_28.npy
D:\Data\kits19\kits19segmentationstep1/Image/136_29.npy,D:\Data\kits19\kits19segmentationstep1/Mask/136_29.npy
D:\Data\kits19\kits19segmentationstep1/Image/137_18.npy,D:\Data\kits19\kits19segmentationstep1/Mask/137_18.npy
D:\Data\kits19\kits19segmentationstep1/Image/137_19.npy,D:\Data\kits19\kits19segmentationstep1/Mask/137_19.npy
D:\Data\kits19\kits19segmentationstep1/Image/137_20.npy,D:\Data\kits19\kits19segmentationstep1/Mask/137_20.npy
D:\Data\kits19\kits19segmentationstep1/Image/137_21.npy,D:\Data\kits19\kits19segmentationstep1/Mask/137_21.npy
D:\Data\kits19\kits19segmentationstep1/Image/137_22.npy,D:\Data\kits19\kits19segmentationstep1/Mask/137_22.npy
D:\Data\kits19\kits19segmentationstep1/Image/137_24.npy,D:\Data\kits19\kits19segmentationstep1/Mask/137_24.npy
D:\Data\kits19\kits19segmentationstep1/Image/137_25.npy,D:\Data\kits19\kits19segmentationstep1/Mask/137_25.npy
D:\Data\kits19\kits19segmentationstep1/Image/137_26.npy,D:\Data\kits19\kits19segmentationstep1/Mask/137_26.npy
D:\Data\kits19\kits19segmentationstep1/Image/137_27.npy,D:\Data\kits19\kits19segmentationstep1/Mask/137_27.npy
D:\Data\kits19\kits19segmentationstep1/Image/137_28.npy,D:\Data\kits19\kits19segmentationstep1/Mask/137_28.npy
D:\Data\kits19\kits19segmentationstep1/Image/137_33.npy,D:\Data\kits19\kits19segmentationstep1/Mask/137_33.npy
D:\Data\kits19\kits19segmentationstep1/Image/137_34.npy,D:\Data\kits19\kits19segmentationstep1/Mask/137_34.npy
D:\Data\kits19\kits19segmentationstep1/Image/138_13.npy,D:\Data\kits19\kits19segmentationstep1/Mask/138_13.npy
D:\Data\kits19\kits19segmentationstep1/Image/138_14.npy,D:\Data\kits19\kits19segmentationstep1/Mask/138_14.npy
D:\Data\kits19\kits19segmentationstep1/Image/138_15.npy,D:\Data\kits19\kits19segmentationstep1/Mask/138_15.npy
D:\Data\kits19\kits19segmentationstep1/Image/138_16.npy,D:\Data\kits19\kits19segmentationstep1/Mask/138_16.npy
D:\Data\kits19\kits19segmentationstep1/Image/138_17.npy,D:\Data\kits19\kits19segmentationstep1/Mask/138_17.npy
D:\Data\kits19\kits19segmentationstep1/Image/138_18.npy,D:\Data\kits19\kits19segmentationstep1/Mask/138_18.npy
D:\Data\kits19\kits19segmentationstep1/Image/138_19.npy,D:\Data\kits19\kits19segmentationstep1/Mask/138_19.npy
D:\Data\kits19\kits19segmentationstep1/Image/138_20.npy,D:\Data\kits19\kits19segmentationstep1/Mask/138_20.npy
D:\Data\kits19\kits19segmentationstep1/Image/138_21.npy,D:\Data\kits19\kits19segmentationstep1/Mask/138_21.npy
D:\Data\kits19\kits19segmentationstep1/Image/138_22.npy,D:\Data\kits19\kits19segmentationstep1/Mask/138_22.npy
D:\Data\kits19\kits19segmentationstep1/Image/138_23.npy,D:\Data\kits19\kits19segmentationstep1/Mask/138_23.npy
