Image,Mask
D:\Data\kits19\kits19tumorsegmentation/Image/144_67.bmp,D:\Data\kits19\kits19tumorsegmentation/Mask/144_67.bmp
D:\Data\kits19\kits19tumorsegmentation/Image/144_70.bmp,D:\Data\kits19\kits19tumorsegmentation/Mask/144_70.bmp
D:\Data\kits19\kits19tumorsegmentation/Image/144_75.bmp,D:\Data\kits19\kits19tumorsegmentation/Mask/144_75.bmp
D:\Data\kits19\kits19tumorsegmentation/Image/144_80.bmp,D:\Data\kits19\kits19tumorsegmentation/Mask/144_80.bmp
D:\Data\kits19\kits19tumorsegmentation/Image/144_84.bmp,D:\Data\kits19\kits19tumorsegmentation/Mask/144_84.bmp
D:\Data\kits19\kits19tumorsegmentation/Image/144_85.bmp,D:\Data\kits19\kits19tumorsegmentation/Mask/144_85.bmp
D:\Data\kits19\kits19tumorsegmentation/Image/144_86.bmp,D:\Data\kits19\kits19tumorsegmentation/Mask/144_86.bmp
D:\Data\kits19\kits19tumorsegmentation/Image/144_89.bmp,D:\Data\kits19\kits19tumorsegmentation/Mask/144_89.bmp
D:\Data\kits19\kits19tumorsegmentation/Image/144_9.bmp,D:\Data\kits19\kits19tumorsegmentation/Mask/144_9.bmp
D:\Data\kits19\kits19tumorsegmentation/Image/145_103.bmp,D:\Data\kits19\kits19tumorsegmentation/Mask/145_103.bmp
D:\Data\kits19\kits19tumorsegmentation/Image/145_115.bmp,D:\Data\kits19\kits19tumorsegmentation/Mask/145_115.bmp
D:\Data\kits19\kits19tumorsegmentation/Image/145_123.bmp,D:\Data\kits19\kits19tumorsegmentation/Mask/145_123.bmp
D:\Data\kits19\kits19tumorsegmentation/Image/145_134.bmp,D:\Data\kits19\kits19tumorsegmentation/Mask/145_134.bmp
D:\Data\kits19\kits19tumorsegmentation/Image/145_138.bmp,D:\Data\kits19\kits19tumorsegmentation/Mask/145_138.bmp
D:\Data\kits19\kits19tumorsegmentation/Image/145_140.bmp,D:\Data\kits19\kits19tumorsegmentation/Mask/145_140.bmp
D:\Data\kits19\kits19tumorsegmentation/Image/145_143.bmp,D:\Data\kits19\kits19tumorsegmentation/Mask/145_143.bmp
D:\Data\kits19\kits19tumorsegmentation/Image/145_144.bmp,D:\Data\kits19\kits19tumorsegmentation/Mask/145_144.bmp
D:\Data\kits19\kits19tumorsegmentation/Image/145_147.bmp,D:\Data\kits19\kits19tumorsegmentation/Mask/145_147.bmp
D:\Data\kits19\kits19tumorsegmentation/Image/145_160.bmp,D:\Data\kits19\kits19tumorsegmentation/Mask/145_160.bmp
D:\Data\kits19\kits19tumorsegmentation/Image/145_163.bmp,D:\Data\kits19\kits19tumorsegmentation/Mask/145_163.bmp
D:\Data\kits19\kits19tumorsegmentation/Image/145_87.bmp,D:\Data\kits19\kits19tumorsegmentation/Mask/145_87.bmp
D:\Data\kits19\kits19tumorsegmentation/Image/145_89.bmp,D:\Data\kits19\kits19tumorsegmentation/Mask/145_89.bmp
D:\Data\kits19\kits19tumorsegmentation/Image/145_90.bmp,D:\Data\kits19\kits19tumorsegmentation/Mask/145_90.bmp
D:\Data\kits19\kits19tumorsegmentation/Image/145_91.bmp,D:\Data\kits19\kits19tumorsegmentation/Mask/145_91.bmp
D:\Data\kits19\kits19tumorsegmentation/Image/145_98.bmp,D:\Data\kits19\kits19tumorsegmentation/Mask/145_98.bmp
D:\Data\kits19\kits19tumorsegmentation/Image/146_69.bmp,D:\Data\kits19\kits19tumorsegmentation/Mask/146_69.bmp
D:\Data\kits19\kits19tumorsegmentation/Image/146_73.bmp,D:\Data\kits19\kits19tumorsegmentation/Mask/146_73.bmp
D:\Data\kits19\kits19tumorsegmentation/Image/146_76.bmp,D:\Data\kits19\kits19tumorsegmentation/Mask/146_76.bmp
D:\Data\kits19\kits19tumorsegmentation/Image/146_79.bmp,D:\Data\kits19\kits19tumorsegmentation/Mask/146_79.bmp
D:\Data\kits19\kits19tumorsegmentation/Image/146_85.bmp,D:\Data\kits19\kits19tumorsegmentation/Mask/146_85.bmp
D:\Data\kits19\kits19tumorsegmentation/Image/146_86.bmp,D:\Data\kits19\kits19tumorsegmentation/Mask/146_86.bmp
D:\Data\kits19\kits19tumorsegmentation/Image/146_90.bmp,D:\Data\kits19\kits19tumorsegmentation/Mask/146_90.bmp
D:\Data\kits19\kits19tumorsegmentation/Image/146_96.bmp,D:\Data\kits19\kits19tumorsegmentation/Mask/146_96.bmp
D:\Data\kits19\kits19tumorsegmentation/Image/146_99.bmp,D:\Data\kits19\kits19tumorsegmentation/Mask/146_99.bmp
D:\Data\kits19\kits19tumorsegmentation/Image/147_102.bmp,D:\Data\kits19\kits19tumorsegmentation/Mask/147_102.bmp
D:\Data\kits19\kits19tumorsegmentation/Image/147_110.bmp,D:\Data\kits19\kits19tumorsegmentation/Mask/147_110.bmp
D:\Data\kits19\kits19tumorsegmentation/Image/147_112.bmp,D:\Data\kits19\kits19tumorsegmentation/Mask/147_112.bmp
D:\Data\kits19\kits19tumorsegmentation/Image/147_114.bmp,D:\Data\kits19\kits19tumorsegmentation/Mask/147_114.bmp
D:\Data\kits19\kits19tumorsegmentation/Image/147_88.bmp,D:\Data\kits19\kits19tumorsegmentation/Mask/147_88.bmp
D:\Data\kits19\kits19tumorsegmentation/Image/147_94.bmp,D:\Data\kits19\kits19tumorsegmentation/Mask/147_94.bmp
D:\Data\kits19\kits19tumorsegmentation/Image/147_96.bmp,D:\Data\kits19\kits19tumorsegmentation/Mask/147_96.bmp
D:\Data\kits19\kits19tumorsegmentation/Image/147_97.bmp,D:\Data\kits19\kits19tumorsegmentation/Mask/147_97.bmp
D:\Data\kits19\kits19tumorsegmentation/Image/147_99.bmp,D:\Data\kits19\kits19tumorsegmentation/Mask/147_99.bmp
D:\Data\kits19\kits19tumorsegmentation/Image/148_10.bmp,D:\Data\kits19\kits19tumorsegmentation/Mask/148_10.bmp
D:\Data\kits19\kits19tumorsegmentation/Image/148_14.bmp,D:\Data\kits19\kits19tumorsegmentation/Mask/148_14.bmp
D:\Data\kits19\kits19tumorsegmentation/Image/148_22.bmp,D:\Data\kits19\kits19tumorsegmentation/Mask/148_22.bmp
D:\Data\kits19\kits19tumorsegmentation/Image/148_24.bmp,D:\Data\kits19\kits19tumorsegmentation/Mask/148_24.bmp
D:\Data\kits19\kits19tumorsegmentation/Image/148_28.bmp,D:\Data\kits19\kits19tumorsegmentation/Mask/148_28.bmp
D:\Data\kits19\kits19tumorsegmentation/Image/148_33.bmp,D:\Data\kits19\kits19tumorsegmentation/Mask/148_33.bmp
D:\Data\kits19\kits19tumorsegmentation/Image/148_36.bmp,D:\Data\kits19\kits19tumorsegmentation/Mask/148_36.bmp
D:\Data\kits19\kits19tumorsegmentation/Image/149_11.bmp,D:\Data\kits19\kits19tumorsegmentation/Mask/149_11.bmp
D:\Data\kits19\kits19tumorsegmentation/Image/149_13.bmp,D:\Data\kits19\kits19tumorsegmentation/Mask/149_13.bmp
D:\Data\kits19\kits19tumorsegmentation/Image/149_21.bmp,D:\Data\kits19\kits19tumorsegmentation/Mask/149_21.bmp
D:\Data\kits19\kits19tumorsegmentation/Image/149_23.bmp,D:\Data\kits19\kits19tumorsegmentation/Mask/149_23.bmp
D:\Data\kits19\kits19tumorsegmentation/Image/149_25.bmp,D:\Data\kits19\kits19tumorsegmentation/Mask/149_25.bmp
D:\Data\kits19\kits19tumorsegmentation/Image/149_27.bmp,D:\Data\kits19\kits19tumorsegmentation/Mask/149_27.bmp
D:\Data\kits19\kits19tumorsegmentation/Image/149_29.bmp,D:\Data\kits19\kits19tumorsegmentation/Mask/149_29.bmp
D:\Data\kits19\kits19tumorsegmentation/Image/149_30.bmp,D:\Data\kits19\kits19tumorsegmentation/Mask/149_30.bmp
D:\Data\kits19\kits19tumorsegmentation/Image/149_33.bmp,D:\Data\kits19\kits19tumorsegmentation/Mask/149_33.bmp
D:\Data\kits19\kits19tumorsegmentation/Image/149_37.bmp,D:\Data\kits19\kits19tumorsegmentation/Mask/149_37.bmp
D:\Data\kits19\kits19tumorsegmentation/Image/149_38.bmp,D:\Data\kits19\kits19tumorsegmentation/Mask/149_38.bmp
D:\Data\kits19\kits19tumorsegmentation/Image/149_39.bmp,D:\Data\kits19\kits19tumorsegmentation/Mask/149_39.bmp
D:\Data\kits19\kits19tumorsegmentation/Image/149_49.bmp,D:\Data\kits19\kits19tumorsegmentation/Mask/149_49.bmp
D:\Data\kits19\kits19tumorsegmentation/Image/149_51.bmp,D:\Data\kits19\kits19tumorsegmentation/Mask/149_51.bmp
D:\Data\kits19\kits19tumorsegmentation/Image/149_54.bmp,D:\Data\kits19\kits19tumorsegmentation/Mask/149_54.bmp
D:\Data\kits19\kits19tumorsegmentation/Image/149_69.bmp,D:\Data\kits19\kits19tumorsegmentation/Mask/149_69.bmp
D:\Data\kits19\kits19tumorsegmentation/Image/149_74.bmp,D:\Data\kits19\kits19tumorsegmentation/Mask/149_74.bmp
D:\Data\kits19\kits19tumorsegmentation/Image/149_75.bmp,D:\Data\kits19\kits19tumorsegmentation/Mask/149_75.bmp
D:\Data\kits19\kits19tumorsegmentation/Image/149_8.bmp,D:\Data\kits19\kits19tumorsegmentation/Mask/149_8.bmp
D:\Data\kits19\kits19tumorsegmentation/Image/149_80.bmp,D:\Data\kits19\kits19tumorsegmentation/Mask/149_80.bmp
D:\Data\kits19\kits19tumorsegmentation/Image/149_83.bmp,D:\Data\kits19\kits19tumorsegmentation/Mask/149_83.bmp
D:\Data\kits19\kits19tumorsegmentation/Image/14_102.bmp,D:\Data\kits19\kits19tumorsegmentation/Mask/14_102.bmp
D:\Data\kits19\kits19tumorsegmentation/Image/14_107.bmp,D:\Data\kits19\kits19tumorsegmentation/Mask/14_107.bmp
D:\Data\kits19\kits19tumorsegmentation/Image/14_110.bmp,D:\Data\kits19\kits19tumorsegmentation/Mask/14_110.bmp
D:\Data\kits19\kits19tumorsegmentation/Image/14_118.bmp,D:\Data\kits19\kits19tumorsegmentation/Mask/14_118.bmp
D:\Data\kits19\kits19tumorsegmentation/Image/14_119.bmp,D:\Data\kits19\kits19tumorsegmentation/Mask/14_119.bmp
D:\Data\kits19\kits19tumorsegmentation/Image/14_120.bmp,D:\Data\kits19\kits19tumorsegmentation/Mask/14_120.bmp
D:\Data\kits19\kits19tumorsegmentation/Image/14_86.bmp,D:\Data\kits19\kits19tumorsegmentation/Mask/14_86.bmp
D:\Data\kits19\kits19tumorsegmentation/Image/14_87.bmp,D:\Data\kits19\kits19tumorsegmentation/Mask/14_87.bmp
D:\Data\kits19\kits19tumorsegmentation/Image/14_98.bmp,D:\Data\kits19\kits19tumorsegmentation/Mask/14_98.bmp
D:\Data\kits19\kits19tumorsegmentation/Image/150_70.bmp,D:\Data\kits19\kits19tumorsegmentation/Mask/150_70.bmp
D:\Data\kits19\kits19tumorsegmentation/Image/150_72.bmp,D:\Data\kits19\kits19tumorsegmentation/Mask/150_72.bmp
D:\Data\kits19\kits19tumorsegmentation/Image/151_103.bmp,D:\Data\kits19\kits19tumorsegmentation/Mask/151_103.bmp
D:\Data\kits19\kits19tumorsegmentation/Image/151_117.bmp,D:\Data\kits19\kits19tumorsegmentation/Mask/151_117.bmp
D:\Data\kits19\kits19tumorsegmentation/Image/151_119.bmp,D:\Data\kits19\kits19tumorsegmentation/Mask/151_119.bmp
D:\Data\kits19\kits19tumorsegmentation/Image/151_135.bmp,D:\Data\kits19\kits19tumorsegmentation/Mask/151_135.bmp
D:\Data\kits19\kits19tumorsegmentation/Image/151_142.bmp,D:\Data\kits19\kits19tumorsegmentation/Mask/151_142.bmp
D:\Data\kits19\kits19tumorsegmentation/Image/151_146.bmp,D:\Data\kits19\kits19tumorsegmentation/Mask/151_146.bmp
D:\Data\kits19\kits19tumorsegmentation/Image/151_149.bmp,D:\Data\kits19\kits19tumorsegmentation/Mask/151_149.bmp
D:\Data\kits19\kits19tumorsegmentation/Image/151_154.bmp,D:\Data\kits19\kits19tumorsegmentation/Mask/151_154.bmp
D:\Data\kits19\kits19tumorsegmentation/Image/151_163.bmp,D:\Data\kits19\kits19tumorsegmentation/Mask/151_163.bmp
D:\Data\kits19\kits19tumorsegmentation/Image/151_165.bmp,D:\Data\kits19\kits19tumorsegmentation/Mask/151_165.bmp
D:\Data\kits19\kits19tumorsegmentation/Image/151_167.bmp,D:\Data\kits19\kits19tumorsegmentation/Mask/151_167.bmp
D:\Data\kits19\kits19tumorsegmentation/Image/151_169.bmp,D:\Data\kits19\kits19tumorsegmentation/Mask/151_169.bmp
D:\Data\kits19\kits19tumorsegmentation/Image/151_176.bmp,D:\Data\kits19\kits19tumorsegmentation/Mask/151_176.bmp
D:\Data\kits19\kits19tumorsegmentation/Image/151_188.bmp,D:\Data\kits19\kits19tumorsegmentation/Mask/151_188.bmp
D:\Data\kits19\kits19tumorsegmentation/Image/151_217.bmp,D:\Data\kits19\kits19tumorsegmentation/Mask/151_217.bmp
D:\Data\kits19\kits19tumorsegmentation/Image/151_224.bmp,D:\Data\kits19\kits19tumorsegmentation/Mask/151_224.bmp
D:\Data\kits19\kits19tumorsegmentation/Image/151_229.bmp,D:\Data\kits19\kits19tumorsegmentation/Mask/151_229.bmp
D:\Data\kits19\kits19tumorsegmentation/Image/151_230.bmp,D:\Data\kits19\kits19tumorsegmentation/Mask/151_230.bmp
D:\Data\kits19\kits19tumorsegmentation/Image/151_234.bmp,D:\Data\kits19\kits19tumorsegmentation/Mask/151_234.bmp
D:\Data\kits19\kits19tumorsegmentation/Image/151_239.bmp,D:\Data\kits19\kits19tumorsegmentation/Mask/151_239.bmp
D:\Data\kits19\kits19tumorsegmentation/Image/151_245.bmp,D:\Data\kits19\kits19tumorsegmentation/Mask/151_245.bmp
D:\Data\kits19\kits19tumorsegmentation/Image/151_249.bmp,D:\Data\kits19\kits19tumorsegmentation/Mask/151_249.bmp
D:\Data\kits19\kits19tumorsegmentation/Image/151_265.bmp,D:\Data\kits19\kits19tumorsegmentation/Mask/151_265.bmp
D:\Data\kits19\kits19tumorsegmentation/Image/151_268.bmp,D:\Data\kits19\kits19tumorsegmentation/Mask/151_268.bmp
D:\Data\kits19\kits19tumorsegmentation/Image/151_273.bmp,D:\Data\kits19\kits19tumorsegmentation/Mask/151_273.bmp
D:\Data\kits19\kits19tumorsegmentation/Image/151_283.bmp,D:\Data\kits19\kits19tumorsegmentation/Mask/151_283.bmp
D:\Data\kits19\kits19tumorsegmentation/Image/151_285.bmp,D:\Data\kits19\kits19tumorsegmentation/Mask/151_285.bmp
D:\Data\kits19\kits19tumorsegmentation/Image/151_287.bmp,D:\Data\kits19\kits19tumorsegmentation/Mask/151_287.bmp
D:\Data\kits19\kits19tumorsegmentation/Image/151_289.bmp,D:\Data\kits19\kits19tumorsegmentation/Mask/151_289.bmp
D:\Data\kits19\kits19tumorsegmentation/Image/151_293.bmp,D:\Data\kits19\kits19tumorsegmentation/Mask/151_293.bmp
D:\Data\kits19\kits19tumorsegmentation/Image/151_295.bmp,D:\Data\kits19\kits19tumorsegmentation/Mask/151_295.bmp
D:\Data\kits19\kits19tumorsegmentation/Image/151_297.bmp,D:\Data\kits19\kits19tumorsegmentation/Mask/151_297.bmp
D:\Data\kits19\kits19tumorsegmentation/Image/151_299.bmp,D:\Data\kits19\kits19tumorsegmentation/Mask/151_299.bmp
D:\Data\kits19\kits19tumorsegmentation/Image/151_301.bmp,D:\Data\kits19\kits19tumorsegmentation/Mask/151_301.bmp
D:\Data\kits19\kits19tumorsegmentation/Image/151_302.bmp,D:\Data\kits19\kits19tumorsegmentation/Mask/151_302.bmp
D:\Data\kits19\kits19tumorsegmentation/Image/151_306.bmp,D:\Data\kits19\kits19tumorsegmentation/Mask/151_306.bmp
D:\Data\kits19\kits19tumorsegmentation/Image/151_320.bmp,D:\Data\kits19\kits19tumorsegmentation/Mask/151_320.bmp
D:\Data\kits19\kits19tumorsegmentation/Image/151_323.bmp,D:\Data\kits19\kits19tumorsegmentation/Mask/151_323.bmp
D:\Data\kits19\kits19tumorsegmentation/Image/151_67.bmp,D:\Data\kits19\kits19tumorsegmentation/Mask/151_67.bmp
D:\Data\kits19\kits19tumorsegmentation/Image/151_70.bmp,D:\Data\kits19\kits19tumorsegmentation/Mask/151_70.bmp
D:\Data\kits19\kits19tumorsegmentation/Image/151_72.bmp,D:\Data\kits19\kits19tumorsegmentation/Mask/151_72.bmp
D:\Data\kits19\kits19tumorsegmentation/Image/151_81.bmp,D:\Data\kits19\kits19tumorsegmentation/Mask/151_81.bmp
D:\Data\kits19\kits19tumorsegmentation/Image/151_83.bmp,D:\Data\kits19\kits19tumorsegmentation/Mask/151_83.bmp
D:\Data\kits19\kits19tumorsegmentation/Image/151_85.bmp,D:\Data\kits19\kits19tumorsegmentation/Mask/151_85.bmp
D:\Data\kits19\kits19tumorsegmentation/Image/151_86.bmp,D:\Data\kits19\kits19tumorsegmentation/Mask/151_86.bmp
D:\Data\kits19\kits19tumorsegmentation/Image/151_93.bmp,D:\Data\kits19\kits19tumorsegmentation/Mask/151_93.bmp
D:\Data\kits19\kits19tumorsegmentation/Image/151_99.bmp,D:\Data\kits19\kits19tumorsegmentation/Mask/151_99.bmp
D:\Data\kits19\kits19tumorsegmentation/Image/152_30.bmp,D:\Data\kits19\kits19tumorsegmentation/Mask/152_30.bmp
D:\Data\kits19\kits19tumorsegmentation/Image/152_32.bmp,D:\Data\kits19\kits19tumorsegmentation/Mask/152_32.bmp
D:\Data\kits19\kits19tumorsegmentation/Image/152_39.bmp,D:\Data\kits19\kits19tumorsegmentation/Mask/152_39.bmp
D:\Data\kits19\kits19tumorsegmentation/Image/152_42.bmp,D:\Data\kits19\kits19tumorsegmentation/Mask/152_42.bmp
D:\Data\kits19\kits19tumorsegmentation/Image/152_45.bmp,D:\Data\kits19\kits19tumorsegmentation/Mask/152_45.bmp
D:\Data\kits19\kits19tumorsegmentation/Image/152_47.bmp,D:\Data\kits19\kits19tumorsegmentation/Mask/152_47.bmp
D:\Data\kits19\kits19tumorsegmentation/Image/152_52.bmp,D:\Data\kits19\kits19tumorsegmentation/Mask/152_52.bmp
D:\Data\kits19\kits19tumorsegmentation/Image/153_73.bmp,D:\Data\kits19\kits19tumorsegmentation/Mask/153_73.bmp
D:\Data\kits19\kits19tumorsegmentation/Image/153_80.bmp,D:\Data\kits19\kits19tumorsegmentation/Mask/153_80.bmp
D:\Data\kits19\kits19tumorsegmentation/Image/153_88.bmp,D:\Data\kits19\kits19tumorsegmentation/Mask/153_88.bmp
D:\Data\kits19\kits19tumorsegmentation/Image/153_93.bmp,D:\Data\kits19\kits19tumorsegmentation/Mask/153_93.bmp
D:\Data\kits19\kits19tumorsegmentation/Image/154_131.bmp,D:\Data\kits19\kits19tumorsegmentation/Mask/154_131.bmp
D:\Data\kits19\kits19tumorsegmentation/Image/154_133.bmp,D:\Data\kits19\kits19tumorsegmentation/Mask/154_133.bmp
D:\Data\kits19\kits19tumorsegmentation/Image/154_136.bmp,D:\Data\kits19\kits19tumorsegmentation/Mask/154_136.bmp
D:\Data\kits19\kits19tumorsegmentation/Image/154_138.bmp,D:\Data\kits19\kits19tumorsegmentation/Mask/154_138.bmp
D:\Data\kits19\kits19tumorsegmentation/Image/154_139.bmp,D:\Data\kits19\kits19tumorsegmentation/Mask/154_139.bmp
D:\Data\kits19\kits19tumorsegmentation/Image/154_143.bmp,D:\Data\kits19\kits19tumorsegmentation/Mask/154_143.bmp
D:\Data\kits19\kits19tumorsegmentation/Image/154_152.bmp,D:\Data\kits19\kits19tumorsegmentation/Mask/154_152.bmp
D:\Data\kits19\kits19tumorsegmentation/Image/154_168.bmp,D:\Data\kits19\kits19tumorsegmentation/Mask/154_168.bmp
D:\Data\kits19\kits19tumorsegmentation/Image/154_174.bmp,D:\Data\kits19\kits19tumorsegmentation/Mask/154_174.bmp
D:\Data\kits19\kits19tumorsegmentation/Image/154_175.bmp,D:\Data\kits19\kits19tumorsegmentation/Mask/154_175.bmp
D:\Data\kits19\kits19tumorsegmentation/Image/154_179.bmp,D:\Data\kits19\kits19tumorsegmentation/Mask/154_179.bmp
D:\Data\kits19\kits19tumorsegmentation/Image/154_185.bmp,D:\Data\kits19\kits19tumorsegmentation/Mask/154_185.bmp
D:\Data\kits19\kits19tumorsegmentation/Image/155_214.bmp,D:\Data\kits19\kits19tumorsegmentation/Mask/155_214.bmp
D:\Data\kits19\kits19tumorsegmentation/Image/155_224.bmp,D:\Data\kits19\kits19tumorsegmentation/Mask/155_224.bmp
D:\Data\kits19\kits19tumorsegmentation/Image/155_228.bmp,D:\Data\kits19\kits19tumorsegmentation/Mask/155_228.bmp
D:\Data\kits19\kits19tumorsegmentation/Image/155_229.bmp,D:\Data\kits19\kits19tumorsegmentation/Mask/155_229.bmp
D:\Data\kits19\kits19tumorsegmentation/Image/155_231.bmp,D:\Data\kits19\kits19tumorsegmentation/Mask/155_231.bmp
D:\Data\kits19\kits19tumorsegmentation/Image/155_241.bmp,D:\Data\kits19\kits19tumorsegmentation/Mask/155_241.bmp
D:\Data\kits19\kits19tumorsegmentation/Image/155_249.bmp,D:\Data\kits19\kits19tumorsegmentation/Mask/155_249.bmp
D:\Data\kits19\kits19tumorsegmentation/Image/155_252.bmp,D:\Data\kits19\kits19tumorsegmentation/Mask/155_252.bmp
D:\Data\kits19\kits19tumorsegmentation/Image/155_258.bmp,D:\Data\kits19\kits19tumorsegmentation/Mask/155_258.bmp
D:\Data\kits19\kits19tumorsegmentation/Image/156_220.bmp,D:\Data\kits19\kits19tumorsegmentation/Mask/156_220.bmp
D:\Data\kits19\kits19tumorsegmentation/Image/156_225.bmp,D:\Data\kits19\kits19tumorsegmentation/Mask/156_225.bmp
D:\Data\kits19\kits19tumorsegmentation/Image/156_229.bmp,D:\Data\kits19\kits19tumorsegmentation/Mask/156_229.bmp
D:\Data\kits19\kits19tumorsegmentation/Image/156_244.bmp,D:\Data\kits19\kits19tumorsegmentation/Mask/156_244.bmp
D:\Data\kits19\kits19tumorsegmentation/Image/157_103.bmp,D:\Data\kits19\kits19tumorsegmentation/Mask/157_103.bmp
D:\Data\kits19\kits19tumorsegmentation/Image/157_118.bmp,D:\Data\kits19\kits19tumorsegmentation/Mask/157_118.bmp
D:\Data\kits19\kits19tumorsegmentation/Image/157_121.bmp,D:\Data\kits19\kits19tumorsegmentation/Mask/157_121.bmp
D:\Data\kits19\kits19tumorsegmentation/Image/157_139.bmp,D:\Data\kits19\kits19tumorsegmentation/Mask/157_139.bmp
D:\Data\kits19\kits19tumorsegmentation/Image/157_142.bmp,D:\Data\kits19\kits19tumorsegmentation/Mask/157_142.bmp
D:\Data\kits19\kits19tumorsegmentation/Image/157_149.bmp,D:\Data\kits19\kits19tumorsegmentation/Mask/157_149.bmp
D:\Data\kits19\kits19tumorsegmentation/Image/157_155.bmp,D:\Data\kits19\kits19tumorsegmentation/Mask/157_155.bmp
D:\Data\kits19\kits19tumorsegmentation/Image/157_159.bmp,D:\Data\kits19\kits19tumorsegmentation/Mask/157_159.bmp
D:\Data\kits19\kits19tumorsegmentation/Image/157_160.bmp,D:\Data\kits19\kits19tumorsegmentation/Mask/157_160.bmp
D:\Data\kits19\kits19tumorsegmentation/Image/157_162.bmp,D:\Data\kits19\kits19tumorsegmentation/Mask/157_162.bmp
D:\Data\kits19\kits19tumorsegmentation/Image/157_175.bmp,D:\Data\kits19\kits19tumorsegmentation/Mask/157_175.bmp
D:\Data\kits19\kits19tumorsegmentation/Image/157_176.bmp,D:\Data\kits19\kits19tumorsegmentation/Mask/157_176.bmp
D:\Data\kits19\kits19tumorsegmentation/Image/157_178.bmp,D:\Data\kits19\kits19tumorsegmentation/Mask/157_178.bmp
D:\Data\kits19\kits19tumorsegmentation/Image/157_179.bmp,D:\Data\kits19\kits19tumorsegmentation/Mask/157_179.bmp
D:\Data\kits19\kits19tumorsegmentation/Image/157_182.bmp,D:\Data\kits19\kits19tumorsegmentation/Mask/157_182.bmp
D:\Data\kits19\kits19tumorsegmentation/Image/157_75.bmp,D:\Data\kits19\kits19tumorsegmentation/Mask/157_75.bmp
D:\Data\kits19\kits19tumorsegmentation/Image/157_80.bmp,D:\Data\kits19\kits19tumorsegmentation/Mask/157_80.bmp
D:\Data\kits19\kits19tumorsegmentation/Image/157_82.bmp,D:\Data\kits19\kits19tumorsegmentation/Mask/157_82.bmp
D:\Data\kits19\kits19tumorsegmentation/Image/157_83.bmp,D:\Data\kits19\kits19tumorsegmentation/Mask/157_83.bmp
D:\Data\kits19\kits19tumorsegmentation/Image/157_85.bmp,D:\Data\kits19\kits19tumorsegmentation/Mask/157_85.bmp
D:\Data\kits19\kits19tumorsegmentation/Image/157_88.bmp,D:\Data\kits19\kits19tumorsegmentation/Mask/157_88.bmp
D:\Data\kits19\kits19tumorsegmentation/Image/157_93.bmp,D:\Data\kits19\kits19tumorsegmentation/Mask/157_93.bmp
D:\Data\kits19\kits19tumorsegmentation/Image/157_94.bmp,D:\Data\kits19\kits19tumorsegmentation/Mask/157_94.bmp
D:\Data\kits19\kits19tumorsegmentation/Image/158_134.bmp,D:\Data\kits19\kits19tumorsegmentation/Mask/158_134.bmp
D:\Data\kits19\kits19tumorsegmentation/Image/158_135.bmp,D:\Data\kits19\kits19tumorsegmentation/Mask/158_135.bmp
D:\Data\kits19\kits19tumorsegmentation/Image/158_136.bmp,D:\Data\kits19\kits19tumorsegmentation/Mask/158_136.bmp
D:\Data\kits19\kits19tumorsegmentation/Image/158_145.bmp,D:\Data\kits19\kits19tumorsegmentation/Mask/158_145.bmp
D:\Data\kits19\kits19tumorsegmentation/Image/158_148.bmp,D:\Data\kits19\kits19tumorsegmentation/Mask/158_148.bmp
D:\Data\kits19\kits19tumorsegmentation/Image/158_150.bmp,D:\Data\kits19\kits19tumorsegmentation/Mask/158_150.bmp
D:\Data\kits19\kits19tumorsegmentation/Image/158_152.bmp,D:\Data\kits19\kits19tumorsegmentation/Mask/158_152.bmp
D:\Data\kits19\kits19tumorsegmentation/Image/158_163.bmp,D:\Data\kits19\kits19tumorsegmentation/Mask/158_163.bmp
D:\Data\kits19\kits19tumorsegmentation/Image/158_164.bmp,D:\Data\kits19\kits19tumorsegmentation/Mask/158_164.bmp
D:\Data\kits19\kits19tumorsegmentation/Image/158_165.bmp,D:\Data\kits19\kits19tumorsegmentation/Mask/158_165.bmp
D:\Data\kits19\kits19tumorsegmentation/Image/158_171.bmp,D:\Data\kits19\kits19tumorsegmentation/Mask/158_171.bmp
D:\Data\kits19\kits19tumorsegmentation/Image/158_172.bmp,D:\Data\kits19\kits19tumorsegmentation/Mask/158_172.bmp
D:\Data\kits19\kits19tumorsegmentation/Image/159_100.bmp,D:\Data\kits19\kits19tumorsegmentation/Mask/159_100.bmp
D:\Data\kits19\kits19tumorsegmentation/Image/159_103.bmp,D:\Data\kits19\kits19tumorsegmentation/Mask/159_103.bmp
D:\Data\kits19\kits19tumorsegmentation/Image/159_109.bmp,D:\Data\kits19\kits19tumorsegmentation/Mask/159_109.bmp
D:\Data\kits19\kits19tumorsegmentation/Image/159_14.bmp,D:\Data\kits19\kits19tumorsegmentation/Mask/159_14.bmp
D:\Data\kits19\kits19tumorsegmentation/Image/159_16.bmp,D:\Data\kits19\kits19tumorsegmentation/Mask/159_16.bmp
D:\Data\kits19\kits19tumorsegmentation/Image/159_22.bmp,D:\Data\kits19\kits19tumorsegmentation/Mask/159_22.bmp
D:\Data\kits19\kits19tumorsegmentation/Image/159_33.bmp,D:\Data\kits19\kits19tumorsegmentation/Mask/159_33.bmp
D:\Data\kits19\kits19tumorsegmentation/Image/159_43.bmp,D:\Data\kits19\kits19tumorsegmentation/Mask/159_43.bmp
