Image,Mask
D:\Data\KiTS\kits19segmentation/Image/107_275.npy,D:\Data\KiTS\kits19segmentation/Mask/107_275.npy
D:\Data\KiTS\kits19segmentation/Image/107_276.npy,D:\Data\KiTS\kits19segmentation/Mask/107_276.npy
D:\Data\KiTS\kits19segmentation/Image/107_277.npy,D:\Data\KiTS\kits19segmentation/Mask/107_277.npy
D:\Data\KiTS\kits19segmentation/Image/107_278.npy,D:\Data\KiTS\kits19segmentation/Mask/107_278.npy
D:\Data\KiTS\kits19segmentation/Image/107_279.npy,D:\Data\KiTS\kits19segmentation/Mask/107_279.npy
D:\Data\KiTS\kits19segmentation/Image/107_28.npy,D:\Data\KiTS\kits19segmentation/Mask/107_28.npy
D:\Data\KiTS\kits19segmentation/Image/107_280.npy,D:\Data\KiTS\kits19segmentation/Mask/107_280.npy
D:\Data\KiTS\kits19segmentation/Image/107_281.npy,D:\Data\KiTS\kits19segmentation/Mask/107_281.npy
D:\Data\KiTS\kits19segmentation/Image/107_29.npy,D:\Data\KiTS\kits19segmentation/Mask/107_29.npy
D:\Data\KiTS\kits19segmentation/Image/107_303.npy,D:\Data\KiTS\kits19segmentation/Mask/107_303.npy
D:\Data\KiTS\kits19segmentation/Image/107_304.npy,D:\Data\KiTS\kits19segmentation/Mask/107_304.npy
D:\Data\KiTS\kits19segmentation/Image/107_305.npy,D:\Data\KiTS\kits19segmentation/Mask/107_305.npy
D:\Data\KiTS\kits19segmentation/Image/107_306.npy,D:\Data\KiTS\kits19segmentation/Mask/107_306.npy
D:\Data\KiTS\kits19segmentation/Image/107_307.npy,D:\Data\KiTS\kits19segmentation/Mask/107_307.npy
D:\Data\KiTS\kits19segmentation/Image/107_308.npy,D:\Data\KiTS\kits19segmentation/Mask/107_308.npy
D:\Data\KiTS\kits19segmentation/Image/107_309.npy,D:\Data\KiTS\kits19segmentation/Mask/107_309.npy
D:\Data\KiTS\kits19segmentation/Image/107_310.npy,D:\Data\KiTS\kits19segmentation/Mask/107_310.npy
D:\Data\KiTS\kits19segmentation/Image/107_311.npy,D:\Data\KiTS\kits19segmentation/Mask/107_311.npy
D:\Data\KiTS\kits19segmentation/Image/107_312.npy,D:\Data\KiTS\kits19segmentation/Mask/107_312.npy
D:\Data\KiTS\kits19segmentation/Image/107_313.npy,D:\Data\KiTS\kits19segmentation/Mask/107_313.npy
D:\Data\KiTS\kits19segmentation/Image/107_314.npy,D:\Data\KiTS\kits19segmentation/Mask/107_314.npy
D:\Data\KiTS\kits19segmentation/Image/107_315.npy,D:\Data\KiTS\kits19segmentation/Mask/107_315.npy
D:\Data\KiTS\kits19segmentation/Image/107_316.npy,D:\Data\KiTS\kits19segmentation/Mask/107_316.npy
D:\Data\KiTS\kits19segmentation/Image/107_317.npy,D:\Data\KiTS\kits19segmentation/Mask/107_317.npy
D:\Data\KiTS\kits19segmentation/Image/107_339.npy,D:\Data\KiTS\kits19segmentation/Mask/107_339.npy
D:\Data\KiTS\kits19segmentation/Image/107_340.npy,D:\Data\KiTS\kits19segmentation/Mask/107_340.npy
D:\Data\KiTS\kits19segmentation/Image/107_341.npy,D:\Data\KiTS\kits19segmentation/Mask/107_341.npy
D:\Data\KiTS\kits19segmentation/Image/107_342.npy,D:\Data\KiTS\kits19segmentation/Mask/107_342.npy
D:\Data\KiTS\kits19segmentation/Image/107_343.npy,D:\Data\KiTS\kits19segmentation/Mask/107_343.npy
D:\Data\KiTS\kits19segmentation/Image/107_344.npy,D:\Data\KiTS\kits19segmentation/Mask/107_344.npy
D:\Data\KiTS\kits19segmentation/Image/107_345.npy,D:\Data\KiTS\kits19segmentation/Mask/107_345.npy
D:\Data\KiTS\kits19segmentation/Image/107_346.npy,D:\Data\KiTS\kits19segmentation/Mask/107_346.npy
D:\Data\KiTS\kits19segmentation/Image/107_347.npy,D:\Data\KiTS\kits19segmentation/Mask/107_347.npy
D:\Data\KiTS\kits19segmentation/Image/107_348.npy,D:\Data\KiTS\kits19segmentation/Mask/107_348.npy
D:\Data\KiTS\kits19segmentation/Image/107_349.npy,D:\Data\KiTS\kits19segmentation/Mask/107_349.npy
D:\Data\KiTS\kits19segmentation/Image/107_350.npy,D:\Data\KiTS\kits19segmentation/Mask/107_350.npy
D:\Data\KiTS\kits19segmentation/Image/107_351.npy,D:\Data\KiTS\kits19segmentation/Mask/107_351.npy
D:\Data\KiTS\kits19segmentation/Image/107_352.npy,D:\Data\KiTS\kits19segmentation/Mask/107_352.npy
D:\Data\KiTS\kits19segmentation/Image/107_353.npy,D:\Data\KiTS\kits19segmentation/Mask/107_353.npy
D:\Data\KiTS\kits19segmentation/Image/107_375.npy,D:\Data\KiTS\kits19segmentation/Mask/107_375.npy
D:\Data\KiTS\kits19segmentation/Image/107_376.npy,D:\Data\KiTS\kits19segmentation/Mask/107_376.npy
D:\Data\KiTS\kits19segmentation/Image/107_377.npy,D:\Data\KiTS\kits19segmentation/Mask/107_377.npy
D:\Data\KiTS\kits19segmentation/Image/107_378.npy,D:\Data\KiTS\kits19segmentation/Mask/107_378.npy
D:\Data\KiTS\kits19segmentation/Image/107_379.npy,D:\Data\KiTS\kits19segmentation/Mask/107_379.npy
D:\Data\KiTS\kits19segmentation/Image/107_380.npy,D:\Data\KiTS\kits19segmentation/Mask/107_380.npy
D:\Data\KiTS\kits19segmentation/Image/107_381.npy,D:\Data\KiTS\kits19segmentation/Mask/107_381.npy
D:\Data\KiTS\kits19segmentation/Image/107_382.npy,D:\Data\KiTS\kits19segmentation/Mask/107_382.npy
D:\Data\KiTS\kits19segmentation/Image/107_383.npy,D:\Data\KiTS\kits19segmentation/Mask/107_383.npy
D:\Data\KiTS\kits19segmentation/Image/107_384.npy,D:\Data\KiTS\kits19segmentation/Mask/107_384.npy
D:\Data\KiTS\kits19segmentation/Image/107_385.npy,D:\Data\KiTS\kits19segmentation/Mask/107_385.npy
D:\Data\KiTS\kits19segmentation/Image/107_386.npy,D:\Data\KiTS\kits19segmentation/Mask/107_386.npy
D:\Data\KiTS\kits19segmentation/Image/107_387.npy,D:\Data\KiTS\kits19segmentation/Mask/107_387.npy
D:\Data\KiTS\kits19segmentation/Image/107_388.npy,D:\Data\KiTS\kits19segmentation/Mask/107_388.npy
D:\Data\KiTS\kits19segmentation/Image/107_389.npy,D:\Data\KiTS\kits19segmentation/Mask/107_389.npy
D:\Data\KiTS\kits19segmentation/Image/107_411.npy,D:\Data\KiTS\kits19segmentation/Mask/107_411.npy
D:\Data\KiTS\kits19segmentation/Image/107_412.npy,D:\Data\KiTS\kits19segmentation/Mask/107_412.npy
D:\Data\KiTS\kits19segmentation/Image/107_413.npy,D:\Data\KiTS\kits19segmentation/Mask/107_413.npy
D:\Data\KiTS\kits19segmentation/Image/107_414.npy,D:\Data\KiTS\kits19segmentation/Mask/107_414.npy
D:\Data\KiTS\kits19segmentation/Image/107_415.npy,D:\Data\KiTS\kits19segmentation/Mask/107_415.npy
D:\Data\KiTS\kits19segmentation/Image/107_416.npy,D:\Data\KiTS\kits19segmentation/Mask/107_416.npy
D:\Data\KiTS\kits19segmentation/Image/107_417.npy,D:\Data\KiTS\kits19segmentation/Mask/107_417.npy
D:\Data\KiTS\kits19segmentation/Image/107_418.npy,D:\Data\KiTS\kits19segmentation/Mask/107_418.npy
D:\Data\KiTS\kits19segmentation/Image/107_419.npy,D:\Data\KiTS\kits19segmentation/Mask/107_419.npy
D:\Data\KiTS\kits19segmentation/Image/107_420.npy,D:\Data\KiTS\kits19segmentation/Mask/107_420.npy
D:\Data\KiTS\kits19segmentation/Image/107_421.npy,D:\Data\KiTS\kits19segmentation/Mask/107_421.npy
D:\Data\KiTS\kits19segmentation/Image/107_422.npy,D:\Data\KiTS\kits19segmentation/Mask/107_422.npy
D:\Data\KiTS\kits19segmentation/Image/107_423.npy,D:\Data\KiTS\kits19segmentation/Mask/107_423.npy
D:\Data\KiTS\kits19segmentation/Image/107_424.npy,D:\Data\KiTS\kits19segmentation/Mask/107_424.npy
D:\Data\KiTS\kits19segmentation/Image/107_425.npy,D:\Data\KiTS\kits19segmentation/Mask/107_425.npy
D:\Data\KiTS\kits19segmentation/Image/107_51.npy,D:\Data\KiTS\kits19segmentation/Mask/107_51.npy
D:\Data\KiTS\kits19segmentation/Image/107_52.npy,D:\Data\KiTS\kits19segmentation/Mask/107_52.npy
D:\Data\KiTS\kits19segmentation/Image/107_53.npy,D:\Data\KiTS\kits19segmentation/Mask/107_53.npy
D:\Data\KiTS\kits19segmentation/Image/107_54.npy,D:\Data\KiTS\kits19segmentation/Mask/107_54.npy
D:\Data\KiTS\kits19segmentation/Image/107_55.npy,D:\Data\KiTS\kits19segmentation/Mask/107_55.npy
D:\Data\KiTS\kits19segmentation/Image/107_56.npy,D:\Data\KiTS\kits19segmentation/Mask/107_56.npy
D:\Data\KiTS\kits19segmentation/Image/107_57.npy,D:\Data\KiTS\kits19segmentation/Mask/107_57.npy
D:\Data\KiTS\kits19segmentation/Image/107_58.npy,D:\Data\KiTS\kits19segmentation/Mask/107_58.npy
D:\Data\KiTS\kits19segmentation/Image/107_59.npy,D:\Data\KiTS\kits19segmentation/Mask/107_59.npy
D:\Data\KiTS\kits19segmentation/Image/107_60.npy,D:\Data\KiTS\kits19segmentation/Mask/107_60.npy
D:\Data\KiTS\kits19segmentation/Image/107_61.npy,D:\Data\KiTS\kits19segmentation/Mask/107_61.npy
D:\Data\KiTS\kits19segmentation/Image/107_62.npy,D:\Data\KiTS\kits19segmentation/Mask/107_62.npy
D:\Data\KiTS\kits19segmentation/Image/107_63.npy,D:\Data\KiTS\kits19segmentation/Mask/107_63.npy
D:\Data\KiTS\kits19segmentation/Image/107_64.npy,D:\Data\KiTS\kits19segmentation/Mask/107_64.npy
D:\Data\KiTS\kits19segmentation/Image/107_65.npy,D:\Data\KiTS\kits19segmentation/Mask/107_65.npy
D:\Data\KiTS\kits19segmentation/Image/107_87.npy,D:\Data\KiTS\kits19segmentation/Mask/107_87.npy
D:\Data\KiTS\kits19segmentation/Image/107_88.npy,D:\Data\KiTS\kits19segmentation/Mask/107_88.npy
D:\Data\KiTS\kits19segmentation/Image/107_89.npy,D:\Data\KiTS\kits19segmentation/Mask/107_89.npy
D:\Data\KiTS\kits19segmentation/Image/107_90.npy,D:\Data\KiTS\kits19segmentation/Mask/107_90.npy
D:\Data\KiTS\kits19segmentation/Image/107_91.npy,D:\Data\KiTS\kits19segmentation/Mask/107_91.npy
D:\Data\KiTS\kits19segmentation/Image/107_92.npy,D:\Data\KiTS\kits19segmentation/Mask/107_92.npy
D:\Data\KiTS\kits19segmentation/Image/107_93.npy,D:\Data\KiTS\kits19segmentation/Mask/107_93.npy
D:\Data\KiTS\kits19segmentation/Image/107_94.npy,D:\Data\KiTS\kits19segmentation/Mask/107_94.npy
D:\Data\KiTS\kits19segmentation/Image/107_95.npy,D:\Data\KiTS\kits19segmentation/Mask/107_95.npy
D:\Data\KiTS\kits19segmentation/Image/107_96.npy,D:\Data\KiTS\kits19segmentation/Mask/107_96.npy
D:\Data\KiTS\kits19segmentation/Image/107_97.npy,D:\Data\KiTS\kits19segmentation/Mask/107_97.npy
D:\Data\KiTS\kits19segmentation/Image/107_98.npy,D:\Data\KiTS\kits19segmentation/Mask/107_98.npy
D:\Data\KiTS\kits19segmentation/Image/107_99.npy,D:\Data\KiTS\kits19segmentation/Mask/107_99.npy
D:\Data\KiTS\kits19segmentation/Image/108_100.npy,D:\Data\KiTS\kits19segmentation/Mask/108_100.npy
D:\Data\KiTS\kits19segmentation/Image/108_101.npy,D:\Data\KiTS\kits19segmentation/Mask/108_101.npy
D:\Data\KiTS\kits19segmentation/Image/108_103.npy,D:\Data\KiTS\kits19segmentation/Mask/108_103.npy
D:\Data\KiTS\kits19segmentation/Image/108_104.npy,D:\Data\KiTS\kits19segmentation/Mask/108_104.npy
D:\Data\KiTS\kits19segmentation/Image/108_105.npy,D:\Data\KiTS\kits19segmentation/Mask/108_105.npy
D:\Data\KiTS\kits19segmentation/Image/108_106.npy,D:\Data\KiTS\kits19segmentation/Mask/108_106.npy
D:\Data\KiTS\kits19segmentation/Image/108_123.npy,D:\Data\KiTS\kits19segmentation/Mask/108_123.npy
D:\Data\KiTS\kits19segmentation/Image/108_124.npy,D:\Data\KiTS\kits19segmentation/Mask/108_124.npy
D:\Data\KiTS\kits19segmentation/Image/108_126.npy,D:\Data\KiTS\kits19segmentation/Mask/108_126.npy
D:\Data\KiTS\kits19segmentation/Image/108_127.npy,D:\Data\KiTS\kits19segmentation/Mask/108_127.npy
D:\Data\KiTS\kits19segmentation/Image/108_128.npy,D:\Data\KiTS\kits19segmentation/Mask/108_128.npy
D:\Data\KiTS\kits19segmentation/Image/108_129.npy,D:\Data\KiTS\kits19segmentation/Mask/108_129.npy
D:\Data\KiTS\kits19segmentation/Image/108_130.npy,D:\Data\KiTS\kits19segmentation/Mask/108_130.npy
D:\Data\KiTS\kits19segmentation/Image/108_131.npy,D:\Data\KiTS\kits19segmentation/Mask/108_131.npy
D:\Data\KiTS\kits19segmentation/Image/108_132.npy,D:\Data\KiTS\kits19segmentation/Mask/108_132.npy
D:\Data\KiTS\kits19segmentation/Image/108_133.npy,D:\Data\KiTS\kits19segmentation/Mask/108_133.npy
D:\Data\KiTS\kits19segmentation/Image/108_134.npy,D:\Data\KiTS\kits19segmentation/Mask/108_134.npy
D:\Data\KiTS\kits19segmentation/Image/108_135.npy,D:\Data\KiTS\kits19segmentation/Mask/108_135.npy
D:\Data\KiTS\kits19segmentation/Image/108_136.npy,D:\Data\KiTS\kits19segmentation/Mask/108_136.npy
D:\Data\KiTS\kits19segmentation/Image/108_137.npy,D:\Data\KiTS\kits19segmentation/Mask/108_137.npy
D:\Data\KiTS\kits19segmentation/Image/108_139.npy,D:\Data\KiTS\kits19segmentation/Mask/108_139.npy
D:\Data\KiTS\kits19segmentation/Image/108_140.npy,D:\Data\KiTS\kits19segmentation/Mask/108_140.npy
D:\Data\KiTS\kits19segmentation/Image/108_141.npy,D:\Data\KiTS\kits19segmentation/Mask/108_141.npy
D:\Data\KiTS\kits19segmentation/Image/108_142.npy,D:\Data\KiTS\kits19segmentation/Mask/108_142.npy
D:\Data\KiTS\kits19segmentation/Image/108_159.npy,D:\Data\KiTS\kits19segmentation/Mask/108_159.npy
D:\Data\KiTS\kits19segmentation/Image/108_160.npy,D:\Data\KiTS\kits19segmentation/Mask/108_160.npy
D:\Data\KiTS\kits19segmentation/Image/108_161.npy,D:\Data\KiTS\kits19segmentation/Mask/108_161.npy
D:\Data\KiTS\kits19segmentation/Image/108_162.npy,D:\Data\KiTS\kits19segmentation/Mask/108_162.npy
D:\Data\KiTS\kits19segmentation/Image/108_163.npy,D:\Data\KiTS\kits19segmentation/Mask/108_163.npy
D:\Data\KiTS\kits19segmentation/Image/108_164.npy,D:\Data\KiTS\kits19segmentation/Mask/108_164.npy
D:\Data\KiTS\kits19segmentation/Image/108_165.npy,D:\Data\KiTS\kits19segmentation/Mask/108_165.npy
D:\Data\KiTS\kits19segmentation/Image/108_166.npy,D:\Data\KiTS\kits19segmentation/Mask/108_166.npy
D:\Data\KiTS\kits19segmentation/Image/108_167.npy,D:\Data\KiTS\kits19segmentation/Mask/108_167.npy
D:\Data\KiTS\kits19segmentation/Image/108_168.npy,D:\Data\KiTS\kits19segmentation/Mask/108_168.npy
D:\Data\KiTS\kits19segmentation/Image/108_169.npy,D:\Data\KiTS\kits19segmentation/Mask/108_169.npy
D:\Data\KiTS\kits19segmentation/Image/108_170.npy,D:\Data\KiTS\kits19segmentation/Mask/108_170.npy
D:\Data\KiTS\kits19segmentation/Image/108_171.npy,D:\Data\KiTS\kits19segmentation/Mask/108_171.npy
D:\Data\KiTS\kits19segmentation/Image/108_172.npy,D:\Data\KiTS\kits19segmentation/Mask/108_172.npy
D:\Data\KiTS\kits19segmentation/Image/108_173.npy,D:\Data\KiTS\kits19segmentation/Mask/108_173.npy
D:\Data\KiTS\kits19segmentation/Image/108_175.npy,D:\Data\KiTS\kits19segmentation/Mask/108_175.npy
D:\Data\KiTS\kits19segmentation/Image/108_176.npy,D:\Data\KiTS\kits19segmentation/Mask/108_176.npy
D:\Data\KiTS\kits19segmentation/Image/108_177.npy,D:\Data\KiTS\kits19segmentation/Mask/108_177.npy
D:\Data\KiTS\kits19segmentation/Image/108_178.npy,D:\Data\KiTS\kits19segmentation/Mask/108_178.npy
D:\Data\KiTS\kits19segmentation/Image/108_19.npy,D:\Data\KiTS\kits19segmentation/Mask/108_19.npy
D:\Data\KiTS\kits19segmentation/Image/108_195.npy,D:\Data\KiTS\kits19segmentation/Mask/108_195.npy
D:\Data\KiTS\kits19segmentation/Image/108_196.npy,D:\Data\KiTS\kits19segmentation/Mask/108_196.npy
D:\Data\KiTS\kits19segmentation/Image/108_197.npy,D:\Data\KiTS\kits19segmentation/Mask/108_197.npy
D:\Data\KiTS\kits19segmentation/Image/108_198.npy,D:\Data\KiTS\kits19segmentation/Mask/108_198.npy
D:\Data\KiTS\kits19segmentation/Image/108_199.npy,D:\Data\KiTS\kits19segmentation/Mask/108_199.npy
D:\Data\KiTS\kits19segmentation/Image/108_20.npy,D:\Data\KiTS\kits19segmentation/Mask/108_20.npy
D:\Data\KiTS\kits19segmentation/Image/108_200.npy,D:\Data\KiTS\kits19segmentation/Mask/108_200.npy
D:\Data\KiTS\kits19segmentation/Image/108_201.npy,D:\Data\KiTS\kits19segmentation/Mask/108_201.npy
D:\Data\KiTS\kits19segmentation/Image/108_202.npy,D:\Data\KiTS\kits19segmentation/Mask/108_202.npy
D:\Data\KiTS\kits19segmentation/Image/108_203.npy,D:\Data\KiTS\kits19segmentation/Mask/108_203.npy
D:\Data\KiTS\kits19segmentation/Image/108_204.npy,D:\Data\KiTS\kits19segmentation/Mask/108_204.npy
D:\Data\KiTS\kits19segmentation/Image/108_205.npy,D:\Data\KiTS\kits19segmentation/Mask/108_205.npy
D:\Data\KiTS\kits19segmentation/Image/108_206.npy,D:\Data\KiTS\kits19segmentation/Mask/108_206.npy
D:\Data\KiTS\kits19segmentation/Image/108_207.npy,D:\Data\KiTS\kits19segmentation/Mask/108_207.npy
D:\Data\KiTS\kits19segmentation/Image/108_208.npy,D:\Data\KiTS\kits19segmentation/Mask/108_208.npy
D:\Data\KiTS\kits19segmentation/Image/108_209.npy,D:\Data\KiTS\kits19segmentation/Mask/108_209.npy
D:\Data\KiTS\kits19segmentation/Image/108_21.npy,D:\Data\KiTS\kits19segmentation/Mask/108_21.npy
D:\Data\KiTS\kits19segmentation/Image/108_213.npy,D:\Data\KiTS\kits19segmentation/Mask/108_213.npy
D:\Data\KiTS\kits19segmentation/Image/108_214.npy,D:\Data\KiTS\kits19segmentation/Mask/108_214.npy
D:\Data\KiTS\kits19segmentation/Image/108_22.npy,D:\Data\KiTS\kits19segmentation/Mask/108_22.npy
D:\Data\KiTS\kits19segmentation/Image/108_231.npy,D:\Data\KiTS\kits19segmentation/Mask/108_231.npy
D:\Data\KiTS\kits19segmentation/Image/108_232.npy,D:\Data\KiTS\kits19segmentation/Mask/108_232.npy
D:\Data\KiTS\kits19segmentation/Image/108_233.npy,D:\Data\KiTS\kits19segmentation/Mask/108_233.npy
D:\Data\KiTS\kits19segmentation/Image/108_234.npy,D:\Data\KiTS\kits19segmentation/Mask/108_234.npy
D:\Data\KiTS\kits19segmentation/Image/108_235.npy,D:\Data\KiTS\kits19segmentation/Mask/108_235.npy
D:\Data\KiTS\kits19segmentation/Image/108_236.npy,D:\Data\KiTS\kits19segmentation/Mask/108_236.npy
D:\Data\KiTS\kits19segmentation/Image/108_237.npy,D:\Data\KiTS\kits19segmentation/Mask/108_237.npy
D:\Data\KiTS\kits19segmentation/Image/108_238.npy,D:\Data\KiTS\kits19segmentation/Mask/108_238.npy
D:\Data\KiTS\kits19segmentation/Image/108_239.npy,D:\Data\KiTS\kits19segmentation/Mask/108_239.npy
D:\Data\KiTS\kits19segmentation/Image/108_240.npy,D:\Data\KiTS\kits19segmentation/Mask/108_240.npy
D:\Data\KiTS\kits19segmentation/Image/108_241.npy,D:\Data\KiTS\kits19segmentation/Mask/108_241.npy
D:\Data\KiTS\kits19segmentation/Image/108_242.npy,D:\Data\KiTS\kits19segmentation/Mask/108_242.npy
D:\Data\KiTS\kits19segmentation/Image/108_243.npy,D:\Data\KiTS\kits19segmentation/Mask/108_243.npy
D:\Data\KiTS\kits19segmentation/Image/108_244.npy,D:\Data\KiTS\kits19segmentation/Mask/108_244.npy
D:\Data\KiTS\kits19segmentation/Image/108_245.npy,D:\Data\KiTS\kits19segmentation/Mask/108_245.npy
D:\Data\KiTS\kits19segmentation/Image/108_25.npy,D:\Data\KiTS\kits19segmentation/Mask/108_25.npy
D:\Data\KiTS\kits19segmentation/Image/108_26.npy,D:\Data\KiTS\kits19segmentation/Mask/108_26.npy
D:\Data\KiTS\kits19segmentation/Image/108_267.npy,D:\Data\KiTS\kits19segmentation/Mask/108_267.npy
D:\Data\KiTS\kits19segmentation/Image/108_268.npy,D:\Data\KiTS\kits19segmentation/Mask/108_268.npy
D:\Data\KiTS\kits19segmentation/Image/108_269.npy,D:\Data\KiTS\kits19segmentation/Mask/108_269.npy
D:\Data\KiTS\kits19segmentation/Image/108_27.npy,D:\Data\KiTS\kits19segmentation/Mask/108_27.npy
D:\Data\KiTS\kits19segmentation/Image/108_270.npy,D:\Data\KiTS\kits19segmentation/Mask/108_270.npy
D:\Data\KiTS\kits19segmentation/Image/108_271.npy,D:\Data\KiTS\kits19segmentation/Mask/108_271.npy
D:\Data\KiTS\kits19segmentation/Image/108_272.npy,D:\Data\KiTS\kits19segmentation/Mask/108_272.npy
D:\Data\KiTS\kits19segmentation/Image/108_273.npy,D:\Data\KiTS\kits19segmentation/Mask/108_273.npy
D:\Data\KiTS\kits19segmentation/Image/108_274.npy,D:\Data\KiTS\kits19segmentation/Mask/108_274.npy
D:\Data\KiTS\kits19segmentation/Image/108_275.npy,D:\Data\KiTS\kits19segmentation/Mask/108_275.npy
D:\Data\KiTS\kits19segmentation/Image/108_276.npy,D:\Data\KiTS\kits19segmentation/Mask/108_276.npy
D:\Data\KiTS\kits19segmentation/Image/108_277.npy,D:\Data\KiTS\kits19segmentation/Mask/108_277.npy
D:\Data\KiTS\kits19segmentation/Image/108_278.npy,D:\Data\KiTS\kits19segmentation/Mask/108_278.npy
D:\Data\KiTS\kits19segmentation/Image/108_279.npy,D:\Data\KiTS\kits19segmentation/Mask/108_279.npy
D:\Data\KiTS\kits19segmentation/Image/108_28.npy,D:\Data\KiTS\kits19segmentation/Mask/108_28.npy
D:\Data\KiTS\kits19segmentation/Image/108_280.npy,D:\Data\KiTS\kits19segmentation/Mask/108_280.npy
D:\Data\KiTS\kits19segmentation/Image/108_281.npy,D:\Data\KiTS\kits19segmentation/Mask/108_281.npy
D:\Data\KiTS\kits19segmentation/Image/108_303.npy,D:\Data\KiTS\kits19segmentation/Mask/108_303.npy
D:\Data\KiTS\kits19segmentation/Image/108_304.npy,D:\Data\KiTS\kits19segmentation/Mask/108_304.npy
D:\Data\KiTS\kits19segmentation/Image/108_305.npy,D:\Data\KiTS\kits19segmentation/Mask/108_305.npy
D:\Data\KiTS\kits19segmentation/Image/108_306.npy,D:\Data\KiTS\kits19segmentation/Mask/108_306.npy
D:\Data\KiTS\kits19segmentation/Image/108_307.npy,D:\Data\KiTS\kits19segmentation/Mask/108_307.npy
D:\Data\KiTS\kits19segmentation/Image/108_308.npy,D:\Data\KiTS\kits19segmentation/Mask/108_308.npy
D:\Data\KiTS\kits19segmentation/Image/108_309.npy,D:\Data\KiTS\kits19segmentation/Mask/108_309.npy
D:\Data\KiTS\kits19segmentation/Image/108_31.npy,D:\Data\KiTS\kits19segmentation/Mask/108_31.npy
D:\Data\KiTS\kits19segmentation/Image/108_310.npy,D:\Data\KiTS\kits19segmentation/Mask/108_310.npy
D:\Data\KiTS\kits19segmentation/Image/108_311.npy,D:\Data\KiTS\kits19segmentation/Mask/108_311.npy
D:\Data\KiTS\kits19segmentation/Image/108_312.npy,D:\Data\KiTS\kits19segmentation/Mask/108_312.npy
D:\Data\KiTS\kits19segmentation/Image/108_313.npy,D:\Data\KiTS\kits19segmentation/Mask/108_313.npy
D:\Data\KiTS\kits19segmentation/Image/108_314.npy,D:\Data\KiTS\kits19segmentation/Mask/108_314.npy
D:\Data\KiTS\kits19segmentation/Image/108_315.npy,D:\Data\KiTS\kits19segmentation/Mask/108_315.npy
D:\Data\KiTS\kits19segmentation/Image/108_316.npy,D:\Data\KiTS\kits19segmentation/Mask/108_316.npy
D:\Data\KiTS\kits19segmentation/Image/108_317.npy,D:\Data\KiTS\kits19segmentation/Mask/108_317.npy
D:\Data\KiTS\kits19segmentation/Image/108_32.npy,D:\Data\KiTS\kits19segmentation/Mask/108_32.npy
D:\Data\KiTS\kits19segmentation/Image/108_33.npy,D:\Data\KiTS\kits19segmentation/Mask/108_33.npy
D:\Data\KiTS\kits19segmentation/Image/108_339.npy,D:\Data\KiTS\kits19segmentation/Mask/108_339.npy
D:\Data\KiTS\kits19segmentation/Image/108_34.npy,D:\Data\KiTS\kits19segmentation/Mask/108_34.npy
D:\Data\KiTS\kits19segmentation/Image/108_340.npy,D:\Data\KiTS\kits19segmentation/Mask/108_340.npy
D:\Data\KiTS\kits19segmentation/Image/108_341.npy,D:\Data\KiTS\kits19segmentation/Mask/108_341.npy
D:\Data\KiTS\kits19segmentation/Image/108_343.npy,D:\Data\KiTS\kits19segmentation/Mask/108_343.npy
D:\Data\KiTS\kits19segmentation/Image/108_344.npy,D:\Data\KiTS\kits19segmentation/Mask/108_344.npy
D:\Data\KiTS\kits19segmentation/Image/108_345.npy,D:\Data\KiTS\kits19segmentation/Mask/108_345.npy
D:\Data\KiTS\kits19segmentation/Image/108_346.npy,D:\Data\KiTS\kits19segmentation/Mask/108_346.npy
D:\Data\KiTS\kits19segmentation/Image/108_347.npy,D:\Data\KiTS\kits19segmentation/Mask/108_347.npy
D:\Data\KiTS\kits19segmentation/Image/108_349.npy,D:\Data\KiTS\kits19segmentation/Mask/108_349.npy
D:\Data\KiTS\kits19segmentation/Image/108_350.npy,D:\Data\KiTS\kits19segmentation/Mask/108_350.npy
D:\Data\KiTS\kits19segmentation/Image/108_351.npy,D:\Data\KiTS\kits19segmentation/Mask/108_351.npy
D:\Data\KiTS\kits19segmentation/Image/108_352.npy,D:\Data\KiTS\kits19segmentation/Mask/108_352.npy
D:\Data\KiTS\kits19segmentation/Image/108_353.npy,D:\Data\KiTS\kits19segmentation/Mask/108_353.npy
D:\Data\KiTS\kits19segmentation/Image/108_375.npy,D:\Data\KiTS\kits19segmentation/Mask/108_375.npy
D:\Data\KiTS\kits19segmentation/Image/108_376.npy,D:\Data\KiTS\kits19segmentation/Mask/108_376.npy
D:\Data\KiTS\kits19segmentation/Image/108_377.npy,D:\Data\KiTS\kits19segmentation/Mask/108_377.npy
D:\Data\KiTS\kits19segmentation/Image/108_379.npy,D:\Data\KiTS\kits19segmentation/Mask/108_379.npy
D:\Data\KiTS\kits19segmentation/Image/108_380.npy,D:\Data\KiTS\kits19segmentation/Mask/108_380.npy
D:\Data\KiTS\kits19segmentation/Image/108_381.npy,D:\Data\KiTS\kits19segmentation/Mask/108_381.npy
D:\Data\KiTS\kits19segmentation/Image/108_382.npy,D:\Data\KiTS\kits19segmentation/Mask/108_382.npy
D:\Data\KiTS\kits19segmentation/Image/108_383.npy,D:\Data\KiTS\kits19segmentation/Mask/108_383.npy
D:\Data\KiTS\kits19segmentation/Image/108_385.npy,D:\Data\KiTS\kits19segmentation/Mask/108_385.npy
D:\Data\KiTS\kits19segmentation/Image/108_386.npy,D:\Data\KiTS\kits19segmentation/Mask/108_386.npy
