Image,Mask
E:\junqiangchen\data\kits19\kits19tumorsegmentation/Image/118_158.bmp,E:\junqiangchen\data\kits19\kits19tumorsegmentation/Mask/118_158.bmp
E:\junqiangchen\data\kits19\kits19tumorsegmentation/Image/118_159.bmp,E:\junqiangchen\data\kits19\kits19tumorsegmentation/Mask/118_159.bmp
E:\junqiangchen\data\kits19\kits19tumorsegmentation/Image/118_160.bmp,E:\junqiangchen\data\kits19\kits19tumorsegmentation/Mask/118_160.bmp
E:\junqiangchen\data\kits19\kits19tumorsegmentation/Image/118_161.bmp,E:\junqiangchen\data\kits19\kits19tumorsegmentation/Mask/118_161.bmp
E:\junqiangchen\data\kits19\kits19tumorsegmentation/Image/118_162.bmp,E:\junqiangchen\data\kits19\kits19tumorsegmentation/Mask/118_162.bmp
E:\junqiangchen\data\kits19\kits19tumorsegmentation/Image/118_163.bmp,E:\junqiangchen\data\kits19\kits19tumorsegmentation/Mask/118_163.bmp
E:\junqiangchen\data\kits19\kits19tumorsegmentation/Image/118_164.bmp,E:\junqiangchen\data\kits19\kits19tumorsegmentation/Mask/118_164.bmp
E:\junqiangchen\data\kits19\kits19tumorsegmentation/Image/118_165.bmp,E:\junqiangchen\data\kits19\kits19tumorsegmentation/Mask/118_165.bmp
E:\junqiangchen\data\kits19\kits19tumorsegmentation/Image/118_166.bmp,E:\junqiangchen\data\kits19\kits19tumorsegmentation/Mask/118_166.bmp
E:\junqiangchen\data\kits19\kits19tumorsegmentation/Image/118_167.bmp,E:\junqiangchen\data\kits19\kits19tumorsegmentation/Mask/118_167.bmp
E:\junqiangchen\data\kits19\kits19tumorsegmentation/Image/118_168.bmp,E:\junqiangchen\data\kits19\kits19tumorsegmentation/Mask/118_168.bmp
E:\junqiangchen\data\kits19\kits19tumorsegmentation/Image/118_169.bmp,E:\junqiangchen\data\kits19\kits19tumorsegmentation/Mask/118_169.bmp
E:\junqiangchen\data\kits19\kits19tumorsegmentation/Image/118_170.bmp,E:\junqiangchen\data\kits19\kits19tumorsegmentation/Mask/118_170.bmp
E:\junqiangchen\data\kits19\kits19tumorsegmentation/Image/118_171.bmp,E:\junqiangchen\data\kits19\kits19tumorsegmentation/Mask/118_171.bmp
E:\junqiangchen\data\kits19\kits19tumorsegmentation/Image/118_172.bmp,E:\junqiangchen\data\kits19\kits19tumorsegmentation/Mask/118_172.bmp
E:\junqiangchen\data\kits19\kits19tumorsegmentation/Image/118_173.bmp,E:\junqiangchen\data\kits19\kits19tumorsegmentation/Mask/118_173.bmp
E:\junqiangchen\data\kits19\kits19tumorsegmentation/Image/118_174.bmp,E:\junqiangchen\data\kits19\kits19tumorsegmentation/Mask/118_174.bmp
E:\junqiangchen\data\kits19\kits19tumorsegmentation/Image/118_175.bmp,E:\junqiangchen\data\kits19\kits19tumorsegmentation/Mask/118_175.bmp
E:\junqiangchen\data\kits19\kits19tumorsegmentation/Image/118_176.bmp,E:\junqiangchen\data\kits19\kits19tumorsegmentation/Mask/118_176.bmp
E:\junqiangchen\data\kits19\kits19tumorsegmentation/Image/118_177.bmp,E:\junqiangchen\data\kits19\kits19tumorsegmentation/Mask/118_177.bmp
E:\junqiangchen\data\kits19\kits19tumorsegmentation/Image/118_178.bmp,E:\junqiangchen\data\kits19\kits19tumorsegmentation/Mask/118_178.bmp
E:\junqiangchen\data\kits19\kits19tumorsegmentation/Image/118_179.bmp,E:\junqiangchen\data\kits19\kits19tumorsegmentation/Mask/118_179.bmp
E:\junqiangchen\data\kits19\kits19tumorsegmentation/Image/118_180.bmp,E:\junqiangchen\data\kits19\kits19tumorsegmentation/Mask/118_180.bmp
E:\junqiangchen\data\kits19\kits19tumorsegmentation/Image/118_181.bmp,E:\junqiangchen\data\kits19\kits19tumorsegmentation/Mask/118_181.bmp
E:\junqiangchen\data\kits19\kits19tumorsegmentation/Image/118_182.bmp,E:\junqiangchen\data\kits19\kits19tumorsegmentation/Mask/118_182.bmp
E:\junqiangchen\data\kits19\kits19tumorsegmentation/Image/118_183.bmp,E:\junqiangchen\data\kits19\kits19tumorsegmentation/Mask/118_183.bmp
E:\junqiangchen\data\kits19\kits19tumorsegmentation/Image/118_184.bmp,E:\junqiangchen\data\kits19\kits19tumorsegmentation/Mask/118_184.bmp
E:\junqiangchen\data\kits19\kits19tumorsegmentation/Image/118_185.bmp,E:\junqiangchen\data\kits19\kits19tumorsegmentation/Mask/118_185.bmp
E:\junqiangchen\data\kits19\kits19tumorsegmentation/Image/118_186.bmp,E:\junqiangchen\data\kits19\kits19tumorsegmentation/Mask/118_186.bmp
E:\junqiangchen\data\kits19\kits19tumorsegmentation/Image/118_187.bmp,E:\junqiangchen\data\kits19\kits19tumorsegmentation/Mask/118_187.bmp
E:\junqiangchen\data\kits19\kits19tumorsegmentation/Image/118_188.bmp,E:\junqiangchen\data\kits19\kits19tumorsegmentation/Mask/118_188.bmp
E:\junqiangchen\data\kits19\kits19tumorsegmentation/Image/118_45.bmp,E:\junqiangchen\data\kits19\kits19tumorsegmentation/Mask/118_45.bmp
E:\junqiangchen\data\kits19\kits19tumorsegmentation/Image/118_46.bmp,E:\junqiangchen\data\kits19\kits19tumorsegmentation/Mask/118_46.bmp
E:\junqiangchen\data\kits19\kits19tumorsegmentation/Image/118_47.bmp,E:\junqiangchen\data\kits19\kits19tumorsegmentation/Mask/118_47.bmp
E:\junqiangchen\data\kits19\kits19tumorsegmentation/Image/118_48.bmp,E:\junqiangchen\data\kits19\kits19tumorsegmentation/Mask/118_48.bmp
E:\junqiangchen\data\kits19\kits19tumorsegmentation/Image/118_49.bmp,E:\junqiangchen\data\kits19\kits19tumorsegmentation/Mask/118_49.bmp
E:\junqiangchen\data\kits19\kits19tumorsegmentation/Image/118_50.bmp,E:\junqiangchen\data\kits19\kits19tumorsegmentation/Mask/118_50.bmp
E:\junqiangchen\data\kits19\kits19tumorsegmentation/Image/118_51.bmp,E:\junqiangchen\data\kits19\kits19tumorsegmentation/Mask/118_51.bmp
E:\junqiangchen\data\kits19\kits19tumorsegmentation/Image/118_52.bmp,E:\junqiangchen\data\kits19\kits19tumorsegmentation/Mask/118_52.bmp
E:\junqiangchen\data\kits19\kits19tumorsegmentation/Image/118_53.bmp,E:\junqiangchen\data\kits19\kits19tumorsegmentation/Mask/118_53.bmp
E:\junqiangchen\data\kits19\kits19tumorsegmentation/Image/118_54.bmp,E:\junqiangchen\data\kits19\kits19tumorsegmentation/Mask/118_54.bmp
E:\junqiangchen\data\kits19\kits19tumorsegmentation/Image/118_55.bmp,E:\junqiangchen\data\kits19\kits19tumorsegmentation/Mask/118_55.bmp
E:\junqiangchen\data\kits19\kits19tumorsegmentation/Image/118_56.bmp,E:\junqiangchen\data\kits19\kits19tumorsegmentation/Mask/118_56.bmp
E:\junqiangchen\data\kits19\kits19tumorsegmentation/Image/118_57.bmp,E:\junqiangchen\data\kits19\kits19tumorsegmentation/Mask/118_57.bmp
E:\junqiangchen\data\kits19\kits19tumorsegmentation/Image/118_58.bmp,E:\junqiangchen\data\kits19\kits19tumorsegmentation/Mask/118_58.bmp
E:\junqiangchen\data\kits19\kits19tumorsegmentation/Image/118_59.bmp,E:\junqiangchen\data\kits19\kits19tumorsegmentation/Mask/118_59.bmp
E:\junqiangchen\data\kits19\kits19tumorsegmentation/Image/118_60.bmp,E:\junqiangchen\data\kits19\kits19tumorsegmentation/Mask/118_60.bmp
E:\junqiangchen\data\kits19\kits19tumorsegmentation/Image/118_61.bmp,E:\junqiangchen\data\kits19\kits19tumorsegmentation/Mask/118_61.bmp
E:\junqiangchen\data\kits19\kits19tumorsegmentation/Image/118_62.bmp,E:\junqiangchen\data\kits19\kits19tumorsegmentation/Mask/118_62.bmp
E:\junqiangchen\data\kits19\kits19tumorsegmentation/Image/118_63.bmp,E:\junqiangchen\data\kits19\kits19tumorsegmentation/Mask/118_63.bmp
E:\junqiangchen\data\kits19\kits19tumorsegmentation/Image/118_64.bmp,E:\junqiangchen\data\kits19\kits19tumorsegmentation/Mask/118_64.bmp
E:\junqiangchen\data\kits19\kits19tumorsegmentation/Image/118_65.bmp,E:\junqiangchen\data\kits19\kits19tumorsegmentation/Mask/118_65.bmp
E:\junqiangchen\data\kits19\kits19tumorsegmentation/Image/118_66.bmp,E:\junqiangchen\data\kits19\kits19tumorsegmentation/Mask/118_66.bmp
E:\junqiangchen\data\kits19\kits19tumorsegmentation/Image/118_67.bmp,E:\junqiangchen\data\kits19\kits19tumorsegmentation/Mask/118_67.bmp
E:\junqiangchen\data\kits19\kits19tumorsegmentation/Image/118_68.bmp,E:\junqiangchen\data\kits19\kits19tumorsegmentation/Mask/118_68.bmp
E:\junqiangchen\data\kits19\kits19tumorsegmentation/Image/118_69.bmp,E:\junqiangchen\data\kits19\kits19tumorsegmentation/Mask/118_69.bmp
E:\junqiangchen\data\kits19\kits19tumorsegmentation/Image/118_70.bmp,E:\junqiangchen\data\kits19\kits19tumorsegmentation/Mask/118_70.bmp
E:\junqiangchen\data\kits19\kits19tumorsegmentation/Image/118_71.bmp,E:\junqiangchen\data\kits19\kits19tumorsegmentation/Mask/118_71.bmp
E:\junqiangchen\data\kits19\kits19tumorsegmentation/Image/118_72.bmp,E:\junqiangchen\data\kits19\kits19tumorsegmentation/Mask/118_72.bmp
E:\junqiangchen\data\kits19\kits19tumorsegmentation/Image/118_73.bmp,E:\junqiangchen\data\kits19\kits19tumorsegmentation/Mask/118_73.bmp
E:\junqiangchen\data\kits19\kits19tumorsegmentation/Image/118_74.bmp,E:\junqiangchen\data\kits19\kits19tumorsegmentation/Mask/118_74.bmp
E:\junqiangchen\data\kits19\kits19tumorsegmentation/Image/118_75.bmp,E:\junqiangchen\data\kits19\kits19tumorsegmentation/Mask/118_75.bmp
E:\junqiangchen\data\kits19\kits19tumorsegmentation/Image/118_76.bmp,E:\junqiangchen\data\kits19\kits19tumorsegmentation/Mask/118_76.bmp
E:\junqiangchen\data\kits19\kits19tumorsegmentation/Image/118_77.bmp,E:\junqiangchen\data\kits19\kits19tumorsegmentation/Mask/118_77.bmp
E:\junqiangchen\data\kits19\kits19tumorsegmentation/Image/118_78.bmp,E:\junqiangchen\data\kits19\kits19tumorsegmentation/Mask/118_78.bmp
E:\junqiangchen\data\kits19\kits19tumorsegmentation/Image/118_79.bmp,E:\junqiangchen\data\kits19\kits19tumorsegmentation/Mask/118_79.bmp
E:\junqiangchen\data\kits19\kits19tumorsegmentation/Image/118_80.bmp,E:\junqiangchen\data\kits19\kits19tumorsegmentation/Mask/118_80.bmp
E:\junqiangchen\data\kits19\kits19tumorsegmentation/Image/118_81.bmp,E:\junqiangchen\data\kits19\kits19tumorsegmentation/Mask/118_81.bmp
E:\junqiangchen\data\kits19\kits19tumorsegmentation/Image/118_82.bmp,E:\junqiangchen\data\kits19\kits19tumorsegmentation/Mask/118_82.bmp
E:\junqiangchen\data\kits19\kits19tumorsegmentation/Image/118_83.bmp,E:\junqiangchen\data\kits19\kits19tumorsegmentation/Mask/118_83.bmp
E:\junqiangchen\data\kits19\kits19tumorsegmentation/Image/118_84.bmp,E:\junqiangchen\data\kits19\kits19tumorsegmentation/Mask/118_84.bmp
E:\junqiangchen\data\kits19\kits19tumorsegmentation/Image/118_85.bmp,E:\junqiangchen\data\kits19\kits19tumorsegmentation/Mask/118_85.bmp
E:\junqiangchen\data\kits19\kits19tumorsegmentation/Image/118_86.bmp,E:\junqiangchen\data\kits19\kits19tumorsegmentation/Mask/118_86.bmp
E:\junqiangchen\data\kits19\kits19tumorsegmentation/Image/118_87.bmp,E:\junqiangchen\data\kits19\kits19tumorsegmentation/Mask/118_87.bmp
E:\junqiangchen\data\kits19\kits19tumorsegmentation/Image/118_88.bmp,E:\junqiangchen\data\kits19\kits19tumorsegmentation/Mask/118_88.bmp
E:\junqiangchen\data\kits19\kits19tumorsegmentation/Image/118_89.bmp,E:\junqiangchen\data\kits19\kits19tumorsegmentation/Mask/118_89.bmp
E:\junqiangchen\data\kits19\kits19tumorsegmentation/Image/118_90.bmp,E:\junqiangchen\data\kits19\kits19tumorsegmentation/Mask/118_90.bmp
E:\junqiangchen\data\kits19\kits19tumorsegmentation/Image/118_91.bmp,E:\junqiangchen\data\kits19\kits19tumorsegmentation/Mask/118_91.bmp
E:\junqiangchen\data\kits19\kits19tumorsegmentation/Image/118_92.bmp,E:\junqiangchen\data\kits19\kits19tumorsegmentation/Mask/118_92.bmp
E:\junqiangchen\data\kits19\kits19tumorsegmentation/Image/118_93.bmp,E:\junqiangchen\data\kits19\kits19tumorsegmentation/Mask/118_93.bmp
E:\junqiangchen\data\kits19\kits19tumorsegmentation/Image/118_94.bmp,E:\junqiangchen\data\kits19\kits19tumorsegmentation/Mask/118_94.bmp
E:\junqiangchen\data\kits19\kits19tumorsegmentation/Image/118_95.bmp,E:\junqiangchen\data\kits19\kits19tumorsegmentation/Mask/118_95.bmp
E:\junqiangchen\data\kits19\kits19tumorsegmentation/Image/118_96.bmp,E:\junqiangchen\data\kits19\kits19tumorsegmentation/Mask/118_96.bmp
E:\junqiangchen\data\kits19\kits19tumorsegmentation/Image/118_97.bmp,E:\junqiangchen\data\kits19\kits19tumorsegmentation/Mask/118_97.bmp
E:\junqiangchen\data\kits19\kits19tumorsegmentation/Image/118_98.bmp,E:\junqiangchen\data\kits19\kits19tumorsegmentation/Mask/118_98.bmp
E:\junqiangchen\data\kits19\kits19tumorsegmentation/Image/118_99.bmp,E:\junqiangchen\data\kits19\kits19tumorsegmentation/Mask/118_99.bmp
E:\junqiangchen\data\kits19\kits19tumorsegmentation/Image/119_25.bmp,E:\junqiangchen\data\kits19\kits19tumorsegmentation/Mask/119_25.bmp
E:\junqiangchen\data\kits19\kits19tumorsegmentation/Image/119_26.bmp,E:\junqiangchen\data\kits19\kits19tumorsegmentation/Mask/119_26.bmp
E:\junqiangchen\data\kits19\kits19tumorsegmentation/Image/119_27.bmp,E:\junqiangchen\data\kits19\kits19tumorsegmentation/Mask/119_27.bmp
E:\junqiangchen\data\kits19\kits19tumorsegmentation/Image/119_28.bmp,E:\junqiangchen\data\kits19\kits19tumorsegmentation/Mask/119_28.bmp
E:\junqiangchen\data\kits19\kits19tumorsegmentation/Image/119_29.bmp,E:\junqiangchen\data\kits19\kits19tumorsegmentation/Mask/119_29.bmp
E:\junqiangchen\data\kits19\kits19tumorsegmentation/Image/119_30.bmp,E:\junqiangchen\data\kits19\kits19tumorsegmentation/Mask/119_30.bmp
E:\junqiangchen\data\kits19\kits19tumorsegmentation/Image/119_31.bmp,E:\junqiangchen\data\kits19\kits19tumorsegmentation/Mask/119_31.bmp
E:\junqiangchen\data\kits19\kits19tumorsegmentation/Image/119_32.bmp,E:\junqiangchen\data\kits19\kits19tumorsegmentation/Mask/119_32.bmp
E:\junqiangchen\data\kits19\kits19tumorsegmentation/Image/119_33.bmp,E:\junqiangchen\data\kits19\kits19tumorsegmentation/Mask/119_33.bmp
E:\junqiangchen\data\kits19\kits19tumorsegmentation/Image/119_34.bmp,E:\junqiangchen\data\kits19\kits19tumorsegmentation/Mask/119_34.bmp
E:\junqiangchen\data\kits19\kits19tumorsegmentation/Image/119_35.bmp,E:\junqiangchen\data\kits19\kits19tumorsegmentation/Mask/119_35.bmp
E:\junqiangchen\data\kits19\kits19tumorsegmentation/Image/119_36.bmp,E:\junqiangchen\data\kits19\kits19tumorsegmentation/Mask/119_36.bmp
E:\junqiangchen\data\kits19\kits19tumorsegmentation/Image/119_37.bmp,E:\junqiangchen\data\kits19\kits19tumorsegmentation/Mask/119_37.bmp
E:\junqiangchen\data\kits19\kits19tumorsegmentation/Image/119_38.bmp,E:\junqiangchen\data\kits19\kits19tumorsegmentation/Mask/119_38.bmp
E:\junqiangchen\data\kits19\kits19tumorsegmentation/Image/119_39.bmp,E:\junqiangchen\data\kits19\kits19tumorsegmentation/Mask/119_39.bmp
E:\junqiangchen\data\kits19\kits19tumorsegmentation/Image/119_40.bmp,E:\junqiangchen\data\kits19\kits19tumorsegmentation/Mask/119_40.bmp
E:\junqiangchen\data\kits19\kits19tumorsegmentation/Image/119_41.bmp,E:\junqiangchen\data\kits19\kits19tumorsegmentation/Mask/119_41.bmp
E:\junqiangchen\data\kits19\kits19tumorsegmentation/Image/119_42.bmp,E:\junqiangchen\data\kits19\kits19tumorsegmentation/Mask/119_42.bmp
E:\junqiangchen\data\kits19\kits19tumorsegmentation/Image/119_43.bmp,E:\junqiangchen\data\kits19\kits19tumorsegmentation/Mask/119_43.bmp
E:\junqiangchen\data\kits19\kits19tumorsegmentation/Image/119_44.bmp,E:\junqiangchen\data\kits19\kits19tumorsegmentation/Mask/119_44.bmp
E:\junqiangchen\data\kits19\kits19tumorsegmentation/Image/119_45.bmp,E:\junqiangchen\data\kits19\kits19tumorsegmentation/Mask/119_45.bmp
E:\junqiangchen\data\kits19\kits19tumorsegmentation/Image/119_46.bmp,E:\junqiangchen\data\kits19\kits19tumorsegmentation/Mask/119_46.bmp
E:\junqiangchen\data\kits19\kits19tumorsegmentation/Image/119_47.bmp,E:\junqiangchen\data\kits19\kits19tumorsegmentation/Mask/119_47.bmp
E:\junqiangchen\data\kits19\kits19tumorsegmentation/Image/119_48.bmp,E:\junqiangchen\data\kits19\kits19tumorsegmentation/Mask/119_48.bmp
E:\junqiangchen\data\kits19\kits19tumorsegmentation/Image/119_49.bmp,E:\junqiangchen\data\kits19\kits19tumorsegmentation/Mask/119_49.bmp
E:\junqiangchen\data\kits19\kits19tumorsegmentation/Image/119_50.bmp,E:\junqiangchen\data\kits19\kits19tumorsegmentation/Mask/119_50.bmp
E:\junqiangchen\data\kits19\kits19tumorsegmentation/Image/119_51.bmp,E:\junqiangchen\data\kits19\kits19tumorsegmentation/Mask/119_51.bmp
E:\junqiangchen\data\kits19\kits19tumorsegmentation/Image/119_52.bmp,E:\junqiangchen\data\kits19\kits19tumorsegmentation/Mask/119_52.bmp
E:\junqiangchen\data\kits19\kits19tumorsegmentation/Image/119_53.bmp,E:\junqiangchen\data\kits19\kits19tumorsegmentation/Mask/119_53.bmp
E:\junqiangchen\data\kits19\kits19tumorsegmentation/Image/119_54.bmp,E:\junqiangchen\data\kits19\kits19tumorsegmentation/Mask/119_54.bmp
E:\junqiangchen\data\kits19\kits19tumorsegmentation/Image/119_55.bmp,E:\junqiangchen\data\kits19\kits19tumorsegmentation/Mask/119_55.bmp
E:\junqiangchen\data\kits19\kits19tumorsegmentation/Image/119_56.bmp,E:\junqiangchen\data\kits19\kits19tumorsegmentation/Mask/119_56.bmp
E:\junqiangchen\data\kits19\kits19tumorsegmentation/Image/119_57.bmp,E:\junqiangchen\data\kits19\kits19tumorsegmentation/Mask/119_57.bmp
E:\junqiangchen\data\kits19\kits19tumorsegmentation/Image/119_58.bmp,E:\junqiangchen\data\kits19\kits19tumorsegmentation/Mask/119_58.bmp
E:\junqiangchen\data\kits19\kits19tumorsegmentation/Image/119_59.bmp,E:\junqiangchen\data\kits19\kits19tumorsegmentation/Mask/119_59.bmp
E:\junqiangchen\data\kits19\kits19tumorsegmentation/Image/119_60.bmp,E:\junqiangchen\data\kits19\kits19tumorsegmentation/Mask/119_60.bmp
E:\junqiangchen\data\kits19\kits19tumorsegmentation/Image/119_61.bmp,E:\junqiangchen\data\kits19\kits19tumorsegmentation/Mask/119_61.bmp
E:\junqiangchen\data\kits19\kits19tumorsegmentation/Image/119_62.bmp,E:\junqiangchen\data\kits19\kits19tumorsegmentation/Mask/119_62.bmp
E:\junqiangchen\data\kits19\kits19tumorsegmentation/Image/119_63.bmp,E:\junqiangchen\data\kits19\kits19tumorsegmentation/Mask/119_63.bmp
E:\junqiangchen\data\kits19\kits19tumorsegmentation/Image/119_64.bmp,E:\junqiangchen\data\kits19\kits19tumorsegmentation/Mask/119_64.bmp
E:\junqiangchen\data\kits19\kits19tumorsegmentation/Image/119_65.bmp,E:\junqiangchen\data\kits19\kits19tumorsegmentation/Mask/119_65.bmp
E:\junqiangchen\data\kits19\kits19tumorsegmentation/Image/119_66.bmp,E:\junqiangchen\data\kits19\kits19tumorsegmentation/Mask/119_66.bmp
E:\junqiangchen\data\kits19\kits19tumorsegmentation/Image/119_67.bmp,E:\junqiangchen\data\kits19\kits19tumorsegmentation/Mask/119_67.bmp
E:\junqiangchen\data\kits19\kits19tumorsegmentation/Image/119_68.bmp,E:\junqiangchen\data\kits19\kits19tumorsegmentation/Mask/119_68.bmp
E:\junqiangchen\data\kits19\kits19tumorsegmentation/Image/119_69.bmp,E:\junqiangchen\data\kits19\kits19tumorsegmentation/Mask/119_69.bmp
E:\junqiangchen\data\kits19\kits19tumorsegmentation/Image/119_70.bmp,E:\junqiangchen\data\kits19\kits19tumorsegmentation/Mask/119_70.bmp
E:\junqiangchen\data\kits19\kits19tumorsegmentation/Image/119_71.bmp,E:\junqiangchen\data\kits19\kits19tumorsegmentation/Mask/119_71.bmp
E:\junqiangchen\data\kits19\kits19tumorsegmentation/Image/119_72.bmp,E:\junqiangchen\data\kits19\kits19tumorsegmentation/Mask/119_72.bmp
E:\junqiangchen\data\kits19\kits19tumorsegmentation/Image/119_73.bmp,E:\junqiangchen\data\kits19\kits19tumorsegmentation/Mask/119_73.bmp
E:\junqiangchen\data\kits19\kits19tumorsegmentation/Image/119_74.bmp,E:\junqiangchen\data\kits19\kits19tumorsegmentation/Mask/119_74.bmp
E:\junqiangchen\data\kits19\kits19tumorsegmentation/Image/119_75.bmp,E:\junqiangchen\data\kits19\kits19tumorsegmentation/Mask/119_75.bmp
E:\junqiangchen\data\kits19\kits19tumorsegmentation/Image/119_76.bmp,E:\junqiangchen\data\kits19\kits19tumorsegmentation/Mask/119_76.bmp
E:\junqiangchen\data\kits19\kits19tumorsegmentation/Image/119_77.bmp,E:\junqiangchen\data\kits19\kits19tumorsegmentation/Mask/119_77.bmp
E:\junqiangchen\data\kits19\kits19tumorsegmentation/Image/119_78.bmp,E:\junqiangchen\data\kits19\kits19tumorsegmentation/Mask/119_78.bmp
E:\junqiangchen\data\kits19\kits19tumorsegmentation/Image/119_79.bmp,E:\junqiangchen\data\kits19\kits19tumorsegmentation/Mask/119_79.bmp
E:\junqiangchen\data\kits19\kits19tumorsegmentation/Image/119_80.bmp,E:\junqiangchen\data\kits19\kits19tumorsegmentation/Mask/119_80.bmp
E:\junqiangchen\data\kits19\kits19tumorsegmentation/Image/119_81.bmp,E:\junqiangchen\data\kits19\kits19tumorsegmentation/Mask/119_81.bmp
E:\junqiangchen\data\kits19\kits19tumorsegmentation/Image/119_82.bmp,E:\junqiangchen\data\kits19\kits19tumorsegmentation/Mask/119_82.bmp
E:\junqiangchen\data\kits19\kits19tumorsegmentation/Image/119_83.bmp,E:\junqiangchen\data\kits19\kits19tumorsegmentation/Mask/119_83.bmp
E:\junqiangchen\data\kits19\kits19tumorsegmentation/Image/119_84.bmp,E:\junqiangchen\data\kits19\kits19tumorsegmentation/Mask/119_84.bmp
E:\junqiangchen\data\kits19\kits19tumorsegmentation/Image/119_85.bmp,E:\junqiangchen\data\kits19\kits19tumorsegmentation/Mask/119_85.bmp
E:\junqiangchen\data\kits19\kits19tumorsegmentation/Image/119_86.bmp,E:\junqiangchen\data\kits19\kits19tumorsegmentation/Mask/119_86.bmp
E:\junqiangchen\data\kits19\kits19tumorsegmentation/Image/119_87.bmp,E:\junqiangchen\data\kits19\kits19tumorsegmentation/Mask/119_87.bmp
E:\junqiangchen\data\kits19\kits19tumorsegmentation/Image/119_88.bmp,E:\junqiangchen\data\kits19\kits19tumorsegmentation/Mask/119_88.bmp
E:\junqiangchen\data\kits19\kits19tumorsegmentation/Image/119_89.bmp,E:\junqiangchen\data\kits19\kits19tumorsegmentation/Mask/119_89.bmp
E:\junqiangchen\data\kits19\kits19tumorsegmentation/Image/119_90.bmp,E:\junqiangchen\data\kits19\kits19tumorsegmentation/Mask/119_90.bmp
E:\junqiangchen\data\kits19\kits19tumorsegmentation/Image/119_91.bmp,E:\junqiangchen\data\kits19\kits19tumorsegmentation/Mask/119_91.bmp
E:\junqiangchen\data\kits19\kits19tumorsegmentation/Image/119_92.bmp,E:\junqiangchen\data\kits19\kits19tumorsegmentation/Mask/119_92.bmp
E:\junqiangchen\data\kits19\kits19tumorsegmentation/Image/119_93.bmp,E:\junqiangchen\data\kits19\kits19tumorsegmentation/Mask/119_93.bmp
E:\junqiangchen\data\kits19\kits19tumorsegmentation/Image/119_94.bmp,E:\junqiangchen\data\kits19\kits19tumorsegmentation/Mask/119_94.bmp
E:\junqiangchen\data\kits19\kits19tumorsegmentation/Image/119_95.bmp,E:\junqiangchen\data\kits19\kits19tumorsegmentation/Mask/119_95.bmp
E:\junqiangchen\data\kits19\kits19tumorsegmentation/Image/119_96.bmp,E:\junqiangchen\data\kits19\kits19tumorsegmentation/Mask/119_96.bmp
E:\junqiangchen\data\kits19\kits19tumorsegmentation/Image/119_97.bmp,E:\junqiangchen\data\kits19\kits19tumorsegmentation/Mask/119_97.bmp
E:\junqiangchen\data\kits19\kits19tumorsegmentation/Image/119_98.bmp,E:\junqiangchen\data\kits19\kits19tumorsegmentation/Mask/119_98.bmp
E:\junqiangchen\data\kits19\kits19tumorsegmentation/Image/119_99.bmp,E:\junqiangchen\data\kits19\kits19tumorsegmentation/Mask/119_99.bmp
E:\junqiangchen\data\kits19\kits19tumorsegmentation/Image/11_15.bmp,E:\junqiangchen\data\kits19\kits19tumorsegmentation/Mask/11_15.bmp
E:\junqiangchen\data\kits19\kits19tumorsegmentation/Image/11_16.bmp,E:\junqiangchen\data\kits19\kits19tumorsegmentation/Mask/11_16.bmp
E:\junqiangchen\data\kits19\kits19tumorsegmentation/Image/11_17.bmp,E:\junqiangchen\data\kits19\kits19tumorsegmentation/Mask/11_17.bmp
E:\junqiangchen\data\kits19\kits19tumorsegmentation/Image/11_18.bmp,E:\junqiangchen\data\kits19\kits19tumorsegmentation/Mask/11_18.bmp
E:\junqiangchen\data\kits19\kits19tumorsegmentation/Image/11_19.bmp,E:\junqiangchen\data\kits19\kits19tumorsegmentation/Mask/11_19.bmp
E:\junqiangchen\data\kits19\kits19tumorsegmentation/Image/11_20.bmp,E:\junqiangchen\data\kits19\kits19tumorsegmentation/Mask/11_20.bmp
E:\junqiangchen\data\kits19\kits19tumorsegmentation/Image/11_21.bmp,E:\junqiangchen\data\kits19\kits19tumorsegmentation/Mask/11_21.bmp
E:\junqiangchen\data\kits19\kits19tumorsegmentation/Image/11_22.bmp,E:\junqiangchen\data\kits19\kits19tumorsegmentation/Mask/11_22.bmp
E:\junqiangchen\data\kits19\kits19tumorsegmentation/Image/11_23.bmp,E:\junqiangchen\data\kits19\kits19tumorsegmentation/Mask/11_23.bmp
E:\junqiangchen\data\kits19\kits19tumorsegmentation/Image/11_24.bmp,E:\junqiangchen\data\kits19\kits19tumorsegmentation/Mask/11_24.bmp
E:\junqiangchen\data\kits19\kits19tumorsegmentation/Image/11_25.bmp,E:\junqiangchen\data\kits19\kits19tumorsegmentation/Mask/11_25.bmp
E:\junqiangchen\data\kits19\kits19tumorsegmentation/Image/11_26.bmp,E:\junqiangchen\data\kits19\kits19tumorsegmentation/Mask/11_26.bmp
E:\junqiangchen\data\kits19\kits19tumorsegmentation/Image/11_27.bmp,E:\junqiangchen\data\kits19\kits19tumorsegmentation/Mask/11_27.bmp
E:\junqiangchen\data\kits19\kits19tumorsegmentation/Image/11_28.bmp,E:\junqiangchen\data\kits19\kits19tumorsegmentation/Mask/11_28.bmp
E:\junqiangchen\data\kits19\kits19tumorsegmentation/Image/11_29.bmp,E:\junqiangchen\data\kits19\kits19tumorsegmentation/Mask/11_29.bmp
E:\junqiangchen\data\kits19\kits19tumorsegmentation/Image/11_30.bmp,E:\junqiangchen\data\kits19\kits19tumorsegmentation/Mask/11_30.bmp
